"date","peak_pgc010"
2014-05-26,0.032664
2014-05-27,0.032631
2014-05-28,0.032617
2014-05-29,0.032388
2014-05-30,0.032513
2014-05-31,0.032691
2014-06-01,0.03256
2014-06-02,0.032756
2014-06-03,0.032429
2014-06-04,0.032479
2014-06-05,0.032408
2014-06-06,0.032552
2014-06-07,0.032297
2014-06-08,0.032241
2014-06-09,0.032139
2014-06-10,0.032402
2014-06-11,0.032186
2014-06-12,0.032194
2014-06-13,0.031966
2014-06-14,0.031727
2014-06-15,0.031835
2014-06-16,0.031624
2014-06-17,0.03157
2014-06-18,0.031507
2014-06-19,0.031811
2014-06-20,0.031738
2014-06-21,0.031546
2014-06-22,0.031465
2014-06-23,0.031477
2014-06-24,0.031252
2014-06-25,0.031075
2014-06-26,0.031152
2014-06-27,0.031197
2014-06-28,0.031315
2014-06-29,0.031163
2014-06-30,0.031111
2014-07-01,0.031354
2014-07-02,0.031195
2014-07-03,0.030837
2014-07-04,0.030838
2014-07-05,0.030963
2014-07-06,0.031071
2014-07-07,0.030859
2014-07-08,0.030815
2014-07-09,0.030836
2014-07-10,0.030696
2014-07-11,0.030657
2014-07-12,0.030656
2014-07-13,0.030557
2014-07-14,0.03029
2014-07-15,0.030299
2014-07-16,0.030338
2014-07-17,0.030105
2014-07-18,0.029986
2014-07-19,0.029989
2014-07-20,0.030081
2014-07-21,0.029882
2014-07-22,0.030109
2014-07-23,0.030126
2014-07-24,0.030015
2014-07-25,0.029778
2014-07-26,0.02986
2014-07-27,0.029965
2014-07-28,0.029789
2014-07-29,0.029644
2014-07-30,0.029542
2014-07-31,0.029602
2014-08-01,0.029518
2014-08-02,0.029625
2014-08-03,0.029457
2014-08-04,0.029327
2014-08-05,0.029266
2014-08-06,0.029264
2014-08-07,0.029179
2014-08-08,0.029103
2014-08-09,0.029065
2014-08-10,0.028991
2014-08-11,0.029087
2014-08-12,0.02912
2014-08-13,0.028961
2014-08-14,0.028788
2014-08-15,0.028888
2014-08-16,0.028893
2014-08-17,0.028884
2014-08-18,0.028698
2014-08-19,0.028607
2014-08-20,0.028324
2014-08-21,0.028288
2014-08-22,0.028416
2014-08-23,0.028356
2014-08-24,0.028624
2014-08-25,0.028556
2014-08-26,0.028235
2014-08-27,0.028298
2014-08-28,0.02837
2014-08-29,0.028138
2014-08-30,0.027908
2014-08-31,0.027874
2014-09-01,0.027922
2014-09-02,0.027929
2014-09-03,0.028064
2014-09-04,0.027987
2014-09-05,0.028001
2014-09-06,0.028344
2014-09-07,0.028156
2014-09-08,0.02795
2014-09-09,0.027809
2014-09-10,0.027582
2014-09-11,0.027766
2014-09-12,0.028083
2014-09-13,0.028005
2014-09-14,0.027648
2014-09-15,0.027915
2014-09-16,0.027905
2014-09-17,0.027675
2014-09-18,0.027397
2014-09-19,0.027251
2014-09-20,0.027334
2014-09-21,0.027418
2014-09-22,0.027092
2014-09-23,0.027246
2014-09-24,0.027222
2014-09-25,0.027192
2014-09-26,0.02686
2014-09-27,0.027003
2014-09-28,0.026594
2014-09-29,0.026836
2014-09-30,0.026903
2014-10-01,0.026694
2014-10-02,0.026503
2014-10-03,0.02676
2014-10-04,0.02678
2014-10-05,0.026823
2014-10-06,0.026761
2014-10-07,0.02701
2014-10-08,0.026696
2014-10-09,0.026424
2014-10-10,0.026511
2014-10-11,0.026475
2014-10-12,0.026369
2014-10-13,0.026187
2014-10-14,0.026275
2014-10-15,0.025985
2014-10-16,0.026128
2014-10-17,0.026489
2014-10-18,0.026295
2014-10-19,0.026686
2014-10-20,0.026538
2014-10-21,0.026157
2014-10-22,0.026385
2014-10-23,0.02645
2014-10-24,0.026126
2014-10-25,0.025943
2014-10-26,0.025317
2014-10-27,0.025834
2014-10-28,0.025872
2014-10-29,0.026011
2014-10-30,0.026061
2014-10-31,0.026147
2014-11-01,0.025477
2014-11-02,0.025693
2014-11-03,0.025739
2014-11-04,0.025701
2014-11-05,0.025853
2014-11-06,0.025623
2014-11-07,0.025833
2014-11-08,0.025891
2014-11-09,0.025648
2014-11-10,0.025952
2014-11-11,0.025856
2014-11-12,0.025688
2014-11-13,0.02574
2014-11-14,0.025356
2014-11-15,0.02557
2014-11-16,0.025426
2014-11-17,0.025329
2014-11-18,0.025216
2014-11-19,0.025142
2014-11-20,0.025052
2014-11-21,0.025269
2014-11-22,0.025473
2014-11-23,0.024994
2014-11-24,0.025459
2014-11-25,0.025318
2014-11-26,0.025386
2014-11-27,0.025243
2014-11-28,0.025273
2014-11-29,0.024978
2014-11-30,0.02472
2014-12-01,0.024972
2014-12-02,0.024907
2014-12-03,0.024534
2014-12-04,0.69619
2014-12-05,0.0043497
2014-12-06,0.025792
2014-12-07,0.029363
2014-12-08,0.030082
2014-12-09,0.030141
2014-12-10,0.030172
2014-12-11,0.029937
2014-12-12,2.6828
2014-12-13,0.0023522
2014-12-14,0.043142
2014-12-15,0.049418
2014-12-16,0.050029
2014-12-17,0.050094
2014-12-18,0.050463
2014-12-19,0.050405
2014-12-20,0.050282
2014-12-21,0.050215
2014-12-22,0.050502
2014-12-23,0.051032
2014-12-24,0.05056
2014-12-25,0.050676
2014-12-26,0.050034
2014-12-27,0.050246
2014-12-28,0.050083
2014-12-29,0.050732
2014-12-30,0.050522
2014-12-31,0.049856
