"date","benthic_fol003"
2014-07-24,0.29601
2014-07-25,0.29549
2014-07-26,0.29499
2014-07-27,0.29448
2014-07-28,0.29396
2014-07-29,0.29341
2014-07-30,0.29287
2014-07-31,0.29234
2014-08-01,0.29181
2014-08-02,0.29128
2014-08-03,0.29075
2014-08-04,0.29021
2014-08-05,0.28967
2014-08-06,0.28914
2014-08-07,0.28862
2014-08-08,0.28809
2014-08-09,0.28755
2014-08-10,0.28703
2014-08-11,0.28652
2014-08-12,0.28603
2014-08-13,0.28553
2014-08-14,0.28502
2014-08-15,0.28453
2014-08-16,0.28406
2014-08-17,0.28359
2014-08-18,0.2831
2014-08-19,0.2826
2014-08-20,0.28208
2014-08-21,0.28156
2014-08-22,0.28106
2014-08-23,0.28057
2014-08-24,0.28012
2014-08-25,0.27966
2014-08-26,0.27918
2014-08-27,0.27873
2014-08-28,0.27828
2014-08-29,0.27781
2014-08-30,0.27732
2014-08-31,0.27684
2014-09-01,0.27637
2014-09-02,0.27593
2014-09-03,0.2755
2014-09-04,0.27508
2014-09-05,0.27468
2014-09-06,0.27432
2014-09-07,0.27394
2014-09-08,0.27354
2014-09-09,0.27312
2014-09-10,0.2727
2014-09-11,0.27231
2014-09-12,0.27196
2014-09-13,0.27159
2014-09-14,0.2712
2014-09-15,0.27083
2014-09-16,0.27047
2014-09-17,0.27007
2014-09-18,0.26966
2014-09-19,0.26924
2014-09-20,0.26883
2014-09-21,0.26843
2014-09-22,0.268
2014-09-23,0.2676
2014-09-24,0.26721
2014-09-25,0.26682
2014-09-26,0.2664
2014-09-27,0.26599
2014-09-28,0.26556
2014-09-29,0.26516
2014-09-30,0.26478
2014-10-01,0.26438
2014-10-02,0.26397
2014-10-03,0.2636
2014-10-04,0.26324
2014-10-05,0.26289
2014-10-06,0.26255
2014-10-07,0.26223
2014-10-08,0.26187
2014-10-09,0.26149
2014-10-10,0.26113
2014-10-11,0.26076
2014-10-12,0.26039
2014-10-13,0.26001
2014-10-14,0.25964
2014-10-15,0.25925
2014-10-16,0.2589
2014-10-17,0.2586
2014-10-18,0.2583
2014-10-19,0.25804
2014-10-20,0.25776
2014-10-21,0.25746
2014-10-22,0.25718
2014-10-23,0.25692
2014-10-24,0.25663
2014-10-25,0.25629
2014-10-26,0.25593
2014-10-27,0.2556
2014-10-28,0.2553
2014-10-29,0.25501
2014-10-30,0.25474
2014-10-31,0.25447
2014-11-01,0.25426
2014-11-02,0.25294
2014-11-03,0.25235
2014-11-04,0.25202
2014-11-05,0.25175
2014-11-06,0.25148
2014-11-07,0.25124
2014-11-08,0.251
2014-11-09,0.25076
2014-11-10,0.25055
2014-11-11,0.25034
2014-11-12,0.25012
2014-11-13,0.2499
2014-11-14,0.24965
2014-11-15,0.24941
2014-11-16,0.24916
2014-11-17,0.2489
2014-11-18,0.24863
2014-11-19,0.24836
2014-11-20,0.24809
2014-11-21,0.24785
2014-11-22,0.24763
2014-11-23,0.24739
2014-11-24,0.24718
2014-11-25,0.24697
2014-11-26,0.24676
2014-11-27,0.24655
2014-11-28,0.24634
2014-11-29,0.2461
2014-11-30,0.24585
2014-12-01,0.24559
2014-12-02,0.24533
2014-12-03,0.24736
2014-12-04,0.2824
2014-12-05,0.27839
2014-12-06,0.27712
2014-12-07,0.27667
2014-12-08,0.27638
2014-12-09,0.27612
2014-12-10,0.27586
2014-12-11,0.27554
2014-12-12,0.32737
2014-12-13,0.32263
2014-12-14,0.32119
2014-12-15,0.32069
2014-12-16,0.3207
2014-12-17,0.31821
2014-12-18,0.31599
2014-12-19,0.31516
2014-12-20,0.31702
2014-12-21,0.31331
2014-12-22,0.31209
2014-12-23,0.31168
2014-12-24,0.31139
2014-12-25,0.31112
2014-12-26,0.31082
2014-12-27,0.31054
2014-12-28,0.31027
2014-12-29,0.31005
2014-12-30,0.30982
2014-12-31,0.30953
