"date","h2_fol003"
2014-02-18,4.6734e-05
2014-02-19,4.732e-05
2014-02-20,4.6964e-05
2014-02-21,4.6533e-05
2014-02-22,4.6088e-05
2014-02-23,4.6792e-05
2014-02-24,4.7407e-05
2014-02-25,4.7423e-05
2014-02-26,4.6117e-05
2014-02-27,4.1042e-05
2014-02-28,3.6954e-05
2014-03-01,3.0732e-05
2014-03-02,3.0892e-05
2014-03-03,3.1093e-05
2014-03-04,3.1359e-05
2014-03-05,3.2269e-05
2014-03-06,3.1814e-05
2014-03-07,3.2234e-05
2014-03-08,3.3114e-05
2014-03-09,3.3837e-05
2014-03-10,3.3965e-05
2014-03-11,3.2577e-05
2014-03-12,3.0145e-05
2014-03-13,2.9124e-05
2014-03-14,3.0232e-05
2014-03-15,3.1053e-05
2014-03-16,3.1888e-05
2014-03-17,3.1738e-05
2014-03-18,3.0303e-05
2014-03-19,2.9872e-05
2014-03-20,3.0569e-05
2014-03-21,3.1294e-05
2014-03-22,3.2142e-05
2014-03-23,3.3505e-05
2014-03-24,3.3919e-05
2014-03-25,3.3115e-05
2014-03-26,3.1532e-05
2014-03-27,2.9398e-05
2014-03-28,2.8139e-05
2014-03-29,2.6885e-05
2014-03-30,2.4545e-05
2014-03-31,2.4272e-05
2014-04-01,2.357e-05
2014-04-02,2.3749e-05
2014-04-03,2.544e-05
2014-04-04,2.6705e-05
2014-04-05,2.6827e-05
2014-04-06,2.6679e-05
2014-04-07,2.6762e-05
2014-04-08,2.7756e-05
2014-04-09,2.8965e-05
2014-04-10,2.9409e-05
2014-04-11,2.9566e-05
2014-04-12,2.8757e-05
2014-04-13,2.8376e-05
2014-04-14,2.8529e-05
2014-04-15,2.7674e-05
2014-04-16,2.6176e-05
2014-04-17,2.5156e-05
2014-04-18,2.4846e-05
2014-04-19,2.4362e-05
2014-04-20,2.3682e-05
2014-04-21,2.3831e-05
2014-04-22,2.3599e-05
2014-04-23,2.3011e-05
2014-04-24,2.2636e-05
2014-04-25,2.1867e-05
2014-04-26,2.0456e-05
2014-04-27,1.9705e-05
2014-04-28,1.947e-05
2014-04-29,1.9293e-05
2014-04-30,1.8512e-05
2014-05-01,1.8292e-05
2014-05-02,1.8776e-05
2014-05-03,1.8854e-05
2014-05-04,1.8438e-05
2014-05-05,1.7788e-05
2014-05-06,1.6735e-05
2014-05-07,1.5975e-05
2014-05-08,1.5808e-05
2014-05-09,1.5546e-05
2014-05-10,1.4989e-05
2014-05-11,1.4573e-05
2014-05-12,1.4735e-05
2014-05-13,1.5173e-05
2014-05-14,1.6006e-05
2014-05-15,1.6736e-05
2014-05-16,1.6719e-05
2014-05-17,1.6201e-05
2014-05-18,1.5272e-05
2014-05-19,1.4676e-05
2014-05-20,1.4231e-05
2014-05-21,1.3762e-05
2014-05-22,1.4162e-05
2014-05-23,1.4458e-05
2014-05-24,1.3946e-05
2014-05-25,1.343e-05
2014-05-26,1.3004e-05
2014-05-27,1.2675e-05
2014-05-28,1.2182e-05
2014-05-29,1.1849e-05
2014-05-30,1.2005e-05
2014-05-31,1.2107e-05
2014-06-01,1.2363e-05
2014-06-02,1.2417e-05
2014-06-03,1.2168e-05
2014-06-04,1.2056e-05
2014-06-05,1.2147e-05
2014-06-06,1.2109e-05
2014-06-07,1.1784e-05
2014-06-08,1.152e-05
2014-06-09,1.1697e-05
2014-06-10,1.1869e-05
2014-06-11,1.1681e-05
2014-06-12,1.1293e-05
2014-06-13,1.0606e-05
2014-06-14,1.0162e-05
2014-06-15,9.8007e-06
2014-06-16,9.2974e-06
2014-06-17,8.9119e-06
2014-06-18,8.9852e-06
2014-06-19,9.2414e-06
2014-06-20,9.1518e-06
2014-06-21,8.9019e-06
2014-06-22,8.7298e-06
2014-06-23,8.4736e-06
2014-06-24,8.0075e-06
2014-06-25,7.6752e-06
2014-06-26,7.5768e-06
2014-06-27,7.66e-06
2014-06-28,7.6995e-06
2014-06-29,7.6464e-06
2014-06-30,7.9496e-06
2014-07-01,8.2412e-06
2014-07-02,7.9364e-06
2014-07-03,7.5295e-06
2014-07-04,7.4657e-06
2014-07-05,7.6585e-06
2014-07-06,7.6887e-06
2014-07-07,7.5465e-06
2014-07-08,7.5238e-06
2014-07-09,7.4478e-06
2014-07-10,7.3016e-06
2014-07-11,7.217e-06
2014-07-12,7.0886e-06
2014-07-13,6.7395e-06
2014-07-14,6.4199e-06
2014-07-15,6.3029e-06
2014-07-16,6.0839e-06
2014-07-17,5.7365e-06
2014-07-18,5.5031e-06
2014-07-19,5.4951e-06
2014-07-20,5.4458e-06
2014-07-21,5.5067e-06
2014-07-22,5.7655e-06
2014-07-23,5.8864e-06
2014-07-24,5.7563e-06
2014-07-25,5.7096e-06
2014-07-26,5.8872e-06
2014-07-27,5.9002e-06
2014-07-28,5.6879e-06
2014-07-29,5.4172e-06
2014-07-30,5.302e-06
2014-07-31,5.2758e-06
2014-08-01,5.3539e-06
2014-08-02,5.3805e-06
2014-08-03,5.2252e-06
2014-08-04,5.0752e-06
2014-08-05,5.0045e-06
2014-08-06,4.9479e-06
2014-08-07,4.8381e-06
2014-08-08,4.7334e-06
2014-08-09,4.6386e-06
2014-08-10,4.6809e-06
2014-08-11,4.9045e-06
2014-08-12,4.9725e-06
2014-08-13,4.7394e-06
2014-08-14,4.6173e-06
2014-08-15,4.6938e-06
2014-08-16,4.7943e-06
2014-08-17,4.7308e-06
2014-08-18,4.5388e-06
2014-08-19,4.1612e-06
2014-08-20,3.7879e-06
2014-08-21,3.7457e-06
2014-08-22,3.7806e-06
2014-08-23,4.0432e-06
2014-08-24,4.3932e-06
2014-08-25,4.246e-06
2014-08-26,4.058e-06
2014-08-27,4.1757e-06
2014-08-28,4.1157e-06
2014-08-29,3.7339e-06
2014-08-30,3.4084e-06
2014-08-31,3.3334e-06
2014-09-01,3.4336e-06
2014-09-02,3.6273e-06
2014-09-03,3.8176e-06
2014-09-04,3.9982e-06
2014-09-05,4.6241e-06
2014-09-06,5.0751e-06
2014-09-07,4.8311e-06
2014-09-08,4.4038e-06
2014-09-09,3.8641e-06
2014-09-10,3.7156e-06
2014-09-11,4.3397e-06
2014-09-12,4.8968e-06
2014-09-13,4.5962e-06
2014-09-14,4.5052e-06
2014-09-15,4.8206e-06
2014-09-16,4.6964e-06
2014-09-17,4.122e-06
2014-09-18,3.5396e-06
2014-09-19,3.3223e-06
2014-09-20,3.4387e-06
2014-09-21,3.2275e-06
2014-09-22,3.1095e-06
2014-09-23,3.2336e-06
2014-09-24,3.3024e-06
2014-09-25,3.129e-06
2014-09-26,2.8136e-06
2014-09-27,2.4964e-06
2014-09-28,2.4261e-06
2014-09-29,2.6477e-06
2014-09-30,2.608e-06
2014-10-01,2.3318e-06
2014-10-02,2.3744e-06
2014-10-03,2.5982e-06
2014-10-04,2.7753e-06
2014-10-05,2.8466e-06
2014-10-06,3.159e-06
2014-10-07,3.1643e-06
2014-10-08,2.6482e-06
2014-10-09,2.4269e-06
2014-10-10,2.4366e-06
2014-10-11,2.3873e-06
2014-10-12,2.1794e-06
2014-10-13,2.1138e-06
2014-10-14,1.9462e-06
2014-10-15,1.945e-06
2014-10-16,2.4396e-06
2014-10-17,2.6394e-06
2014-10-18,3.0804e-06
2014-10-19,3.4679e-06
2014-10-20,2.8814e-06
2014-10-21,2.6272e-06
2014-10-22,3.0651e-06
2014-10-23,2.9359e-06
2014-10-24,2.3231e-06
2014-10-25,1.6754e-06
2014-10-26,1.6548e-06
2014-10-27,1.8844e-06
2014-10-28,2.0837e-06
2014-10-29,2.3192e-06
2014-10-30,2.5795e-06
2014-10-31,2.2998e-06
2014-11-01,1.7692e-06
2014-11-02,1.8656e-06
2014-11-03,1.8834e-06
2014-11-04,2.0087e-06
2014-11-05,1.9363e-06
2014-11-06,2.0248e-06
2014-11-07,2.3111e-06
2014-11-08,2.1729e-06
2014-11-09,2.3718e-06
2014-11-10,2.756e-06
2014-11-11,2.5404e-06
2014-11-12,2.4015e-06
2014-11-13,2.0548e-06
2014-11-14,1.8743e-06
2014-11-15,1.8077e-06
2014-11-16,1.6305e-06
2014-11-17,1.4953e-06
2014-11-18,1.3917e-06
2014-11-19,1.3332e-06
2014-11-20,1.4786e-06
2014-11-21,1.8055e-06
2014-11-22,1.633e-06
2014-11-23,1.63e-06
2014-11-24,1.8104e-06
2014-11-25,1.8364e-06
2014-11-26,1.7857e-06
2014-11-27,1.7732e-06
2014-11-28,1.6323e-06
2014-11-29,1.3532e-06
2014-11-30,1.2837e-06
2014-12-01,1.275e-06
2014-12-02,1.1921e-06
2014-12-03,8.6711e-07
2014-12-04,6.2716e-07
2014-12-05,8.7406e-07
2014-12-06,9.9279e-07
2014-12-07,1.0991e-06
2014-12-08,1.1756e-06
2014-12-09,1.2149e-06
2014-12-10,1.184e-06
2014-12-11,8.7297e-07
2014-12-12,5.4379e-07
2014-12-13,7.6382e-07
2014-12-14,9.0663e-07
2014-12-15,9.2181e-07
2014-12-16,8.8856e-07
2014-12-17,9.102e-07
2014-12-18,9.4881e-07
2014-12-19,9.5332e-07
2014-12-20,9.1004e-07
2014-12-21,9.4836e-07
2014-12-22,1.0195e-06
2014-12-23,1.0641e-06
2014-12-24,1.079e-06
2014-12-25,1.0471e-06
2014-12-26,1.0055e-06
2014-12-27,9.8835e-07
2014-12-28,1.0197e-06
2014-12-29,1.0725e-06
2014-12-30,1.0394e-06
2014-12-31,9.6412e-07
