"date","h2_fol002"
2014-07-25,0.28811
2014-07-26,0.28877
2014-07-27,0.28772
2014-07-28,0.28625
2014-07-29,0.28505
2014-07-30,0.28509
2014-07-31,0.28485
2014-08-01,0.2852
2014-08-02,0.28447
2014-08-03,0.28326
2014-08-04,0.28257
2014-08-05,0.28232
2014-08-06,0.2818
2014-08-07,0.28102
2014-08-08,0.28045
2014-08-09,0.27985
2014-08-10,0.2802
2014-08-11,0.28091
2014-08-12,0.28003
2014-08-13,0.27822
2014-08-14,0.27814
2014-08-15,0.27847
2014-08-16,0.27847
2014-08-17,0.27735
2014-08-18,0.2763
2014-08-19,0.27418
2014-08-20,0.27296
2014-08-21,0.27361
2014-08-22,0.27348
2014-08-23,0.27495
2014-08-24,0.27541
2014-08-25,0.27314
2014-08-26,0.27257
2014-08-27,0.27331
2014-08-28,0.27212
2014-08-29,0.26992
2014-08-30,0.26883
2014-08-31,0.26902
2014-09-01,0.26956
2014-09-02,0.27016
2014-09-03,0.27029
2014-09-04,0.27045
2014-09-05,0.27268
2014-09-06,0.27209
2014-09-07,0.27011
2014-09-08,0.26864
2014-09-09,0.26679
2014-09-10,0.26736
2014-09-11,0.27016
2014-09-12,0.27018
2014-09-13,0.2677
2014-09-14,0.2681
2014-09-15,0.26873
2014-09-16,0.26733
2014-09-17,0.26525
2014-09-18,0.26364
2014-09-19,0.26357
2014-09-20,0.26425
2014-09-21,0.26245
2014-09-22,0.2624
2014-09-23,0.26274
2014-09-24,0.26259
2014-09-25,0.26124
2014-09-26,0.25986
2014-09-27,0.25787
2014-09-28,0.2583
2014-09-29,0.25939
2014-09-30,0.25835
2014-10-01,0.25646
2014-10-02,0.25727
2014-10-03,0.25816
2014-10-04,0.2585
2014-10-05,0.25822
2014-10-06,0.25945
2014-10-07,0.2583
2014-10-08,0.25582
2014-10-09,0.2554
2014-10-10,0.25548
2014-10-11,0.25494
2014-10-12,0.25351
2014-10-13,0.2533
2014-10-14,0.25187
2014-10-15,0.25207
2014-10-16,0.25484
2014-10-17,0.25461
2014-10-18,0.25629
2014-10-19,0.25637
2014-10-20,0.25359
2014-10-21,0.25348
2014-10-22,0.2552
2014-10-23,0.25366
2014-10-24,0.25126
2014-10-25,0.24772
2014-10-26,0.24835
2014-10-27,0.24971
2014-10-28,0.25054
2014-10-29,0.25129
2014-10-30,0.25195
2014-10-31,0.25001
2014-11-01,0.18827
2014-11-02,0.20981
2014-11-03,0.2406
2014-11-04,0.24637
2014-11-05,0.24653
2014-11-06,0.24713
2014-11-07,0.24818
2014-11-08,0.24711
2014-11-09,0.24802
2014-11-10,0.24893
2014-11-11,0.24767
2014-11-12,0.2473
2014-11-13,0.2457
2014-11-14,0.24514
2014-11-15,0.24468
2014-11-16,0.24363
2014-11-17,0.24272
2014-11-18,0.24191
2014-11-19,0.24136
2014-11-20,0.24232
2014-11-21,0.24413
2014-11-22,0.24263
2014-11-23,0.24285
2014-11-24,0.24361
2014-11-25,0.24353
2014-11-26,0.24302
2014-11-27,0.24293
2014-11-28,0.24194
2014-11-29,0.24012
2014-11-30,0.23881
2014-12-01,0.23868
2014-12-02,0.23845
2014-12-03,0.10822
2014-12-04,0.079193
2014-12-05,0.14774
2014-12-06,0.2491
2014-12-07,0.26678
2014-12-08,0.26985
2014-12-09,0.27023
2014-12-10,0.26904
2014-12-11,0.26166
2014-12-12,0.081336
2014-12-13,0.17122
2014-12-14,0.29002
2014-12-15,0.30719
2014-12-16,0.17879
2014-12-17,0.17119
2014-12-18,0.24286
2014-12-19,0.29558
2014-12-20,0.11579
2014-12-21,0.18706
2014-12-22,0.28669
2014-12-23,0.30261
2014-12-24,0.30499
2014-12-25,0.30308
2014-12-26,0.30267
2014-12-27,0.30264
2014-12-28,0.30484
2014-12-29,0.30549
2014-12-30,0.30254
2014-12-31,0.30036
