"date","h2_pgc022"
2014-05-30,0.033629
2014-05-31,0.033601
2014-06-01,0.033684
2014-06-02,0.033542
2014-06-03,0.033449
2014-06-04,0.033416
2014-06-05,0.033488
2014-06-06,0.033367
2014-06-07,0.033234
2014-06-08,0.03315
2014-06-09,0.033289
2014-06-10,0.033238
2014-06-11,0.033175
2014-06-12,0.033027
2014-06-13,0.032786
2014-06-14,0.032773
2014-06-15,0.032675
2014-06-16,0.032562
2014-06-17,0.032491
2014-06-18,0.032673
2014-06-19,0.03273
2014-06-20,0.032574
2014-06-21,0.03245
2014-06-22,0.032429
2014-06-23,0.032286
2014-06-24,0.032092
2014-06-25,0.032088
2014-06-26,0.032138
2014-06-27,0.032226
2014-06-28,0.032157
2014-06-29,0.032065
2014-06-30,0.032214
2014-07-01,0.032195
2014-07-02,0.031897
2014-07-03,0.031772
2014-07-04,0.031856
2014-07-05,0.031968
2014-07-06,0.031861
2014-07-07,0.031762
2014-07-08,0.031767
2014-07-09,0.031679
2014-07-10,0.031606
2014-07-11,0.031587
2014-07-12,0.031514
2014-07-13,0.031295
2014-07-14,0.031214
2014-07-15,0.031248
2014-07-16,0.031106
2014-07-17,0.030937
2014-07-18,0.030895
2014-07-19,0.030968
2014-07-20,0.030869
2014-07-21,0.030953
2014-07-22,0.03104
2014-07-23,0.030961
2014-07-24,0.03076
2014-07-25,0.030733
2014-07-26,0.030833
2014-07-27,0.030749
2014-07-28,0.030596
2014-07-29,0.030468
2014-07-30,0.030475
2014-07-31,0.030437
2014-08-01,0.030481
2014-08-02,0.030406
2014-08-03,0.030268
2014-08-04,0.030189
2014-08-05,0.030166
2014-08-06,0.030094
2014-08-07,0.030011
2014-08-08,0.029958
2014-08-09,0.029896
2014-08-10,0.029937
2014-08-11,0.030001
2014-08-12,0.029904
2014-08-13,0.029725
2014-08-14,0.029733
2014-08-15,0.02977
2014-08-16,0.029762
2014-08-17,0.029632
2014-08-18,0.02951
2014-08-19,0.029285
2014-08-20,0.029164
2014-08-21,0.029242
2014-08-22,0.029238
2014-08-23,0.029405
2014-08-24,0.029451
2014-08-25,0.029203
2014-08-26,0.029136
2014-08-27,0.029206
2014-08-28,0.02907
2014-08-29,0.028833
2014-08-30,0.028734
2014-08-31,0.028752
2014-09-01,0.028776
2014-09-02,0.028869
2014-09-03,0.028863
2014-09-04,0.028851
2014-09-05,0.029093
2014-09-06,0.029077
2014-09-07,0.028874
2014-09-08,0.028703
2014-09-09,0.028496
2014-09-10,0.028551
2014-09-11,0.028834
2014-09-12,0.028881
2014-09-13,0.028609
2014-09-14,0.028682
2014-09-15,0.028762
2014-09-16,0.028599
2014-09-17,0.028336
2014-09-18,0.028135
2014-09-19,0.028148
2014-09-20,0.028237
2014-09-21,0.028033
2014-09-22,0.028035
2014-09-23,0.028071
2014-09-24,0.028045
2014-09-25,0.027907
2014-09-26,0.027805
2014-09-27,0.027555
2014-09-28,0.027589
2014-09-29,0.027713
2014-09-30,0.027586
2014-10-01,0.02738
2014-10-02,0.027498
2014-10-03,0.027595
2014-10-04,0.027631
2014-10-05,0.027601
2014-10-06,0.027757
2014-10-07,0.027621
2014-10-08,0.027327
2014-10-09,0.027303
2014-10-10,0.027306
2014-10-11,0.027219
2014-10-12,0.027056
2014-10-13,0.027063
2014-10-14,0.026905
2014-10-15,0.026917
2014-10-16,0.027199
2014-10-17,0.027173
2014-10-18,0.027387
2014-10-19,0.027413
2014-10-20,0.027097
2014-10-21,0.027136
2014-10-22,0.027257
2014-10-23,0.027045
2014-10-24,0.026815
2014-10-25,0.026333
2014-10-26,0.026479
2014-10-27,0.026668
2014-10-28,0.026777
2014-10-29,0.026857
2014-10-30,0.026938
2014-10-31,0.026713
2014-11-01,0.026434
2014-11-02,0.026533
2014-11-03,0.026519
2014-11-04,0.026612
2014-11-05,0.026499
2014-11-06,0.026571
2014-11-07,0.02668
2014-11-08,0.026529
2014-11-09,0.026663
2014-11-10,0.026697
2014-11-11,0.026548
2014-11-12,0.026544
2014-11-13,0.026337
2014-11-14,0.026307
2014-11-15,0.026273
2014-11-16,0.026156
2014-11-17,0.026045
2014-11-18,0.025958
2014-11-19,0.02589
2014-11-20,0.026023
2014-11-21,0.02624
2014-11-22,0.025986
2014-11-23,0.02611
2014-11-24,0.026159
2014-11-25,0.026161
2014-11-26,0.026082
2014-11-27,0.026059
2014-11-28,0.02592
2014-11-29,0.025735
2014-11-30,0.025706
2014-12-01,0.025716
2014-12-02,0.025616
2014-12-03,0.025131
2014-12-04,0.059321
2014-12-05,0.018572
2014-12-06,0.028967
2014-12-07,0.030774
2014-12-08,0.031083
2014-12-09,0.031126
2014-12-10,0.030986
2014-12-11,0.030054
2014-12-12,0.070271
2014-12-13,0.029255
2014-12-14,0.048692
2014-12-15,0.051426
2014-12-16,0.051697
2014-12-17,0.051964
2014-12-18,0.052056
2014-12-19,0.051966
2014-12-20,0.051868
2014-12-21,0.052025
2014-12-22,0.05248
2014-12-23,0.052368
2014-12-24,0.052271
2014-12-25,0.051888
2014-12-26,0.05179
2014-12-27,0.051759
2014-12-28,0.052126
2014-12-29,0.052231
2014-12-30,0.051715
2014-12-31,0.051393
