"date","peak_fol003"
2014-07-25,0.28671
2014-07-26,0.28782
2014-07-27,0.28826
2014-07-28,0.28643
2014-07-29,0.28506
2014-07-30,0.28407
2014-07-31,0.28461
2014-08-01,0.28398
2014-08-02,0.28485
2014-08-03,0.28325
2014-08-04,0.28213
2014-08-05,0.28157
2014-08-06,0.28157
2014-08-07,0.28088
2014-08-08,0.28006
2014-08-09,0.27962
2014-08-10,0.27892
2014-08-11,0.2798
2014-08-12,0.28031
2014-08-13,0.27872
2014-08-14,0.27687
2014-08-15,0.27771
2014-08-16,0.27781
2014-08-17,0.27778
2014-08-18,0.27611
2014-08-19,0.27531
2014-08-20,0.27254
2014-08-21,0.27209
2014-08-22,0.27324
2014-08-23,0.27255
2014-08-24,0.27507
2014-08-25,0.27448
2014-08-26,0.27143
2014-08-27,0.27213
2014-08-28,0.27289
2014-08-29,0.27074
2014-08-30,0.26852
2014-08-31,0.26796
2014-09-01,0.26858
2014-09-02,0.26903
2014-09-03,0.26972
2014-09-04,0.26956
2014-09-05,0.26984
2014-09-06,0.27303
2014-09-07,0.27059
2014-09-08,0.26879
2014-09-09,0.26754
2014-09-10,0.26543
2014-09-11,0.26727
2014-09-12,0.27051
2014-09-13,0.26904
2014-09-14,0.26602
2014-09-15,0.26801
2014-09-16,0.268
2014-09-17,0.26593
2014-09-18,0.26377
2014-09-19,0.26251
2014-09-20,0.26296
2014-09-21,0.26369
2014-09-22,0.26076
2014-09-23,0.26204
2014-09-24,0.26193
2014-09-25,0.26171
2014-09-26,0.25805
2014-09-27,0.25933
2014-09-28,0.25596
2014-09-29,0.25822
2014-09-30,0.25879
2014-10-01,0.25702
2014-10-02,0.25512
2014-10-03,0.25722
2014-10-04,0.25755
2014-10-05,0.25789
2014-10-06,0.25734
2014-10-07,0.25938
2014-10-08,0.25671
2014-10-09,0.25431
2014-10-10,0.25476
2014-10-11,0.25469
2014-10-12,0.25393
2014-10-13,0.25219
2014-10-14,0.25266
2014-10-15,0.25025
2014-10-16,0.25157
2014-10-17,0.25513
2014-10-18,0.25323
2014-10-19,0.25653
2014-10-20,0.2551
2014-10-21,0.25166
2014-10-22,0.25309
2014-10-23,0.25493
2014-10-24,0.25188
2014-10-25,0.24973
2014-10-26,0.24498
2014-10-27,0.24865
2014-10-28,0.24899
2014-10-29,0.25006
2014-10-30,0.25066
2014-10-31,0.2513
2014-11-01,0.23626
2014-11-02,0.16659
2014-11-03,0.23287
2014-11-04,0.2436
2014-11-05,0.2466
2014-11-06,0.24514
2014-11-07,0.24691
2014-11-08,0.24756
2014-11-09,0.24551
2014-11-10,0.2481
2014-11-11,0.24803
2014-11-12,0.24609
2014-11-13,0.24649
2014-11-14,0.24338
2014-11-15,0.24473
2014-11-16,0.24326
2014-11-17,0.24247
2014-11-18,0.24149
2014-11-19,0.24077
2014-11-20,0.24017
2014-11-21,0.24177
2014-11-22,0.24397
2014-11-23,0.23965
2014-11-24,0.24328
2014-11-25,0.24242
2014-11-26,0.24279
2014-11-27,0.2418
2014-11-28,0.2422
2014-11-29,0.23985
2014-11-30,0.23893
2014-12-01,0.23729
2014-12-02,0.23808
2014-12-03,0.58251
2014-12-04,4.176
2014-12-05,0.0081232
2014-12-06,0.22502
2014-12-07,0.26128
2014-12-08,0.26859
2014-12-09,0.26925
2014-12-10,0.26947
2014-12-11,0.26746
2014-12-12,6.0729
2014-12-13,0.006786
2014-12-14,0.26359
2014-12-15,0.30369
2014-12-16,0.44246
2014-12-17,0.17305
2014-12-18,0.16946
2014-12-19,0.28309
2014-12-20,0.69539
2014-12-21,0.052577
2014-12-22,0.26194
2014-12-23,0.29971
2014-12-24,0.30321
2014-12-25,0.30469
2014-12-26,0.30113
2014-12-27,0.3025
2014-12-28,0.3017
2014-12-29,0.30559
2014-12-30,0.30439
2014-12-31,0.30046
