"date","benthic_fol002"
2014-07-25,0.29028
2014-07-26,0.28978
2014-07-27,0.28929
2014-07-28,0.28877
2014-07-29,0.28824
2014-07-30,0.2877
2014-07-31,0.28718
2014-08-01,0.28666
2014-08-02,0.28614
2014-08-03,0.28562
2014-08-04,0.28509
2014-08-05,0.28456
2014-08-06,0.28404
2014-08-07,0.28352
2014-08-08,0.283
2014-08-09,0.28248
2014-08-10,0.28196
2014-08-11,0.28147
2014-08-12,0.28098
2014-08-13,0.28049
2014-08-14,0.27999
2014-08-15,0.27951
2014-08-16,0.27905
2014-08-17,0.27858
2014-08-18,0.2781
2014-08-19,0.27761
2014-08-20,0.2771
2014-08-21,0.27659
2014-08-22,0.2761
2014-08-23,0.27562
2014-08-24,0.27517
2014-08-25,0.27473
2014-08-26,0.27426
2014-08-27,0.27381
2014-08-28,0.27337
2014-08-29,0.27291
2014-08-30,0.27242
2014-08-31,0.27195
2014-09-01,0.27149
2014-09-02,0.27106
2014-09-03,0.27064
2014-09-04,0.27022
2014-09-05,0.26983
2014-09-06,0.26948
2014-09-07,0.2691
2014-09-08,0.26871
2014-09-09,0.2683
2014-09-10,0.26788
2014-09-11,0.2675
2014-09-12,0.26716
2014-09-13,0.2668
2014-09-14,0.26641
2014-09-15,0.26605
2014-09-16,0.26569
2014-09-17,0.26531
2014-09-18,0.2649
2014-09-19,0.26448
2014-09-20,0.26408
2014-09-21,0.26369
2014-09-22,0.26327
2014-09-23,0.26288
2014-09-24,0.26249
2014-09-25,0.26211
2014-09-26,0.2617
2014-09-27,0.26129
2014-09-28,0.26087
2014-09-29,0.26048
2014-09-30,0.2601
2014-10-01,0.25971
2014-10-02,0.25931
2014-10-03,0.25895
2014-10-04,0.2586
2014-10-05,0.25825
2014-10-06,0.25792
2014-10-07,0.2576
2014-10-08,0.25725
2014-10-09,0.25688
2014-10-10,0.25652
2014-10-11,0.25616
2014-10-12,0.2558
2014-10-13,0.25542
2014-10-14,0.25505
2014-10-15,0.25468
2014-10-16,0.25434
2014-10-17,0.25404
2014-10-18,0.25374
2014-10-19,0.25349
2014-10-20,0.25321
2014-10-21,0.25291
2014-10-22,0.25264
2014-10-23,0.25239
2014-10-24,0.2521
2014-10-25,0.25177
2014-10-26,0.25141
2014-10-27,0.25109
2014-10-28,0.25079
2014-10-29,0.25051
2014-10-30,0.25025
2014-10-31,0.24998
2014-11-01,0.24977
2014-11-02,0.24847
2014-11-03,0.24789
2014-11-04,0.24757
2014-11-05,0.2473
2014-11-06,0.24704
2014-11-07,0.2468
2014-11-08,0.24657
2014-11-09,0.24633
2014-11-10,0.24612
2014-11-11,0.24592
2014-11-12,0.2457
2014-11-13,0.24548
2014-11-14,0.24524
2014-11-15,0.24501
2014-11-16,0.24476
2014-11-17,0.24451
2014-11-18,0.24424
2014-11-19,0.24397
2014-11-20,0.24371
2014-11-21,0.24347
2014-11-22,0.24326
2014-11-23,0.24302
2014-11-24,0.24281
2014-11-25,0.2426
2014-11-26,0.2424
2014-11-27,0.24219
2014-11-28,0.24198
2014-11-29,0.24175
2014-11-30,0.24151
2014-12-01,0.24125
2014-12-02,0.24099
2014-12-03,0.2429
2014-12-04,0.27636
2014-12-05,0.27231
2014-12-06,0.27106
2014-12-07,0.27063
2014-12-08,0.27035
2014-12-09,0.27009
2014-12-10,0.26984
2014-12-11,0.26953
2014-12-12,0.31898
2014-12-13,0.31413
2014-12-14,0.31273
2014-12-15,0.31224
2014-12-16,0.31223
2014-12-17,0.30979
2014-12-18,0.30763
2014-12-19,0.30682
2014-12-20,0.30856
2014-12-21,0.30495
2014-12-22,0.30375
2014-12-23,0.30336
2014-12-24,0.30308
2014-12-25,0.30281
2014-12-26,0.30252
2014-12-27,0.30225
2014-12-28,0.30199
2014-12-29,0.30177
2014-12-30,0.30154
2014-12-31,0.30127
