"date","benthic_pgc010"
2013-11-05,0.00012929
2013-11-06,0.00012917
2013-11-07,0.00012906
2013-11-08,0.00012897
2013-11-09,0.00012886
2013-11-10,0.00012875
2013-11-11,0.00012863
2013-11-12,0.00012853
2013-11-13,0.00012842
2013-11-14,0.0001283
2013-11-15,0.00012818
2013-11-16,0.00012805
2013-11-17,0.00012794
2013-11-18,0.00012786
2013-11-19,0.00012775
2013-11-20,0.00012761
2013-11-21,0.00012748
2013-11-22,0.0001273
2013-11-23,0.00012711
2013-11-24,0.00012697
2013-11-25,0.00012687
2013-11-26,0.00012676
2013-11-27,0.00012665
2013-11-28,0.00012653
2013-11-29,0.00012644
2013-11-30,0.00012635
2013-12-01,0.00012805
2013-12-02,0.00012817
2013-12-03,0.00012806
2013-12-04,0.00012794
2013-12-05,0.00012784
2013-12-06,0.00012774
2013-12-07,0.00012763
2013-12-08,0.00012753
2013-12-09,0.00012742
2013-12-10,0.00012731
2013-12-11,0.0001272
2013-12-12,0.0001271
2013-12-13,0.000127
2013-12-14,0.00012691
2013-12-15,0.00012681
2013-12-16,0.0001267
2013-12-17,0.00012658
2013-12-18,0.00012648
2013-12-19,0.00012639
2013-12-20,0.0001263
2013-12-21,0.00012622
2013-12-22,0.00012615
2013-12-23,0.00012607
2013-12-24,0.00012598
2013-12-25,0.00012588
2013-12-26,0.00012578
2013-12-27,0.00012567
2013-12-28,0.00012558
2013-12-29,0.00012548
2013-12-30,0.00012537
2013-12-31,0.00012528
2014-01-01,0.0001252
2014-01-02,0.00012511
2014-01-03,0.00012502
2014-01-04,0.00012494
2014-01-05,0.00012484
2014-01-06,0.00012472
2014-01-07,0.00012464
2014-01-08,0.00012456
2014-01-09,0.00012449
2014-01-10,0.00012441
2014-01-11,0.00012434
2014-01-12,0.00012425
2014-01-13,0.00012416
2014-01-14,0.00012406
2014-01-15,0.00012395
2014-01-16,0.00012382
2014-01-17,0.0001237
2014-01-18,0.00012359
2014-01-19,0.00012349
2014-01-20,0.00012338
2014-01-21,0.00012328
2014-01-22,0.00012318
2014-01-23,0.00012307
2014-01-24,0.00012292
2014-01-25,0.0001228
2014-01-26,0.0001227
2014-01-27,0.00012261
2014-01-28,0.00012254
2014-01-29,0.00012246
2014-01-30,0.00012237
2014-01-31,0.00012227
2014-02-01,0.00012218
2014-02-02,0.00012208
2014-02-03,0.00012198
2014-02-04,0.00012191
2014-02-05,0.00012185
2014-02-06,0.00012176
2014-02-07,0.00012164
2014-02-08,0.0001215
2014-02-09,0.00013856
2014-02-10,0.00014038
2014-02-11,0.00014034
2014-02-12,0.00014025
2014-02-13,0.00014015
2014-02-14,0.00014004
2014-02-15,0.00013992
2014-02-16,0.00013981
2014-02-17,0.00013972
2014-02-18,0.00013964
2014-02-19,0.00013955
2014-02-20,0.00013945
2014-02-21,0.00013935
2014-02-22,0.00013925
2014-02-23,0.00013915
2014-02-24,0.00013907
2014-02-25,0.00013897
2014-02-26,0.00013887
2014-02-27,0.00013873
2014-02-28,0.00013858
2014-03-01,0.00014239
2014-03-02,0.00014263
2014-03-03,0.00014251
2014-03-04,0.00014238
2014-03-05,0.00014226
2014-03-06,0.00014214
2014-03-07,0.00014202
2014-03-08,0.00014191
2014-03-09,0.00014181
2014-03-10,0.00014169
2014-03-11,0.00014156
2014-03-12,0.00014141
2014-03-13,0.00014126
2014-03-14,0.00014115
2014-03-15,0.00014105
2014-03-16,0.00014094
2014-03-17,0.00014083
2014-03-18,0.00014069
2014-03-19,0.00014056
2014-03-20,0.00014045
2014-03-21,0.00014034
2014-03-22,0.00014024
2014-03-23,0.00014014
2014-03-24,0.00014004
2014-03-25,0.00013992
2014-03-26,0.0001398
2014-03-27,0.00013966
2014-03-28,0.00013952
2014-03-29,0.00013938
2014-03-30,0.00013923
2014-03-31,0.00013909
2014-04-01,0.00013896
2014-04-02,0.00013886
2014-04-03,0.00013877
2014-04-04,0.00013868
2014-04-05,0.00013857
2014-04-06,0.00013846
2014-04-07,0.00013835
2014-04-08,0.00013825
2014-04-09,0.00013817
2014-04-10,0.00013807
2014-04-11,0.00013797
2014-04-12,0.00013786
2014-04-13,0.00013775
2014-04-14,0.00013765
2014-04-15,0.00013753
2014-04-16,0.0001374
2014-04-17,0.00013726
2014-04-18,0.00013714
2014-04-19,0.00013702
2014-04-20,0.00013689
2014-04-21,0.00013677
2014-04-22,0.00013666
2014-04-23,0.00013653
2014-04-24,0.0001364
2014-04-25,0.00013627
2014-04-26,0.00013613
2014-04-27,0.00013599
2014-04-28,0.00013586
2014-04-29,0.00013573
2014-04-30,0.00013558
2014-05-01,0.00013544
2014-05-02,0.00013532
2014-05-03,0.00013519
2014-05-04,0.00013505
2014-05-05,0.00013491
2014-05-06,0.00013475
2014-05-07,0.00013458
2014-05-08,0.00013443
2014-05-09,0.00013429
2014-05-10,0.00013413
2014-05-11,0.00013398
2014-05-12,0.00013384
2014-05-13,0.00013371
2014-05-14,0.00013359
2014-05-15,0.00013348
2014-05-16,0.00013335
2014-05-17,0.0001332
2014-05-18,0.00013305
2014-05-19,0.00013289
2014-05-20,0.00013275
2014-05-21,0.00013259
2014-05-22,0.00013245
2014-05-23,0.00013233
2014-05-24,0.00013217
2014-05-25,0.00013201
2014-05-26,0.00013185
2014-05-27,0.00013168
2014-05-28,0.00013151
2014-05-29,0.00013134
2014-05-30,0.00013118
2014-05-31,0.00013102
2014-06-01,0.00013087
2014-06-02,0.00013072
2014-06-03,0.00013056
2014-06-04,0.0001304
2014-06-05,0.00013024
2014-06-06,0.00013008
2014-06-07,0.0001299
2014-06-08,0.00012973
2014-06-09,0.00012955
2014-06-10,0.00012939
2014-06-11,0.00012921
2014-06-12,0.00012903
2014-06-13,0.00012883
2014-06-14,0.00012864
2014-06-15,0.00012845
2014-06-16,0.00012825
2014-06-17,0.00012805
2014-06-18,0.00012786
2014-06-19,0.00012769
2014-06-20,0.0001275
2014-06-21,0.00012731
2014-06-22,0.00012712
2014-06-23,0.00012692
2014-06-24,0.00012671
2014-06-25,0.00012651
2014-06-26,0.00012631
2014-06-27,0.00012613
2014-06-28,0.00012594
2014-06-29,0.00012575
2014-06-30,0.00012556
2014-07-01,0.00012538
2014-07-02,0.00012518
2014-07-03,0.00012497
2014-07-04,0.00012477
2014-07-05,0.00012458
2014-07-06,0.0001244
2014-07-07,0.0001242
2014-07-08,0.00012401
2014-07-09,0.00012382
2014-07-10,0.00012362
2014-07-11,0.00012343
2014-07-12,0.00012324
2014-07-13,0.00012303
2014-07-14,0.00012282
2014-07-15,0.00012261
2014-07-16,0.0001224
2014-07-17,0.00012218
2014-07-18,0.00012195
2014-07-19,0.00012173
2014-07-20,0.00012151
2014-07-21,0.0001213
2014-07-22,0.00012109
2014-07-23,0.00012089
2014-07-24,0.00012068
2014-07-25,0.00012047
2014-07-26,0.00012026
2014-07-27,0.00012006
2014-07-28,0.00011984
2014-07-29,0.00011962
2014-07-30,0.0001194
2014-07-31,0.00011918
2014-08-01,0.00011897
2014-08-02,0.00011875
2014-08-03,0.00011853
2014-08-04,0.00011831
2014-08-05,0.0001181
2014-08-06,0.00011788
2014-08-07,0.00011766
2014-08-08,0.00011744
2014-08-09,0.00011723
2014-08-10,0.00011701
2014-08-11,0.00011681
2014-08-12,0.00011661
2014-08-13,0.0001164
2014-08-14,0.00011619
2014-08-15,0.000116
2014-08-16,0.00011581
2014-08-17,0.00011561
2014-08-18,0.00011541
2014-08-19,0.00011521
2014-08-20,0.00011499
2014-08-21,0.00011478
2014-08-22,0.00011458
2014-08-23,0.00011439
2014-08-24,0.00011421
2014-08-25,0.00011402
2014-08-26,0.00011382
2014-08-27,0.00011364
2014-08-28,0.00011345
2014-08-29,0.00011326
2014-08-30,0.00011305
2014-08-31,0.00011286
2014-09-01,0.00011267
2014-09-02,0.00011249
2014-09-03,0.00011231
2014-09-04,0.00011214
2014-09-05,0.00011198
2014-09-06,0.00011183
2014-09-07,0.00011167
2014-09-08,0.00011151
2014-09-09,0.00011133
2014-09-10,0.00011116
2014-09-11,0.00011101
2014-09-12,0.00011087
2014-09-13,0.00011071
2014-09-14,0.00011055
2014-09-15,0.00011041
2014-09-16,0.00011026
2014-09-17,0.0001101
2014-09-18,0.00010993
2014-09-19,0.00010975
2014-09-20,0.00010959
2014-09-21,0.00010942
2014-09-22,0.00010925
2014-09-23,0.00010909
2014-09-24,0.00010893
2014-09-25,0.00010877
2014-09-26,0.0001086
2014-09-27,0.00010843
2014-09-28,0.00010826
2014-09-29,0.0001081
2014-09-30,0.00010795
2014-10-01,0.00010778
2014-10-02,0.00010761
2014-10-03,0.00010747
2014-10-04,0.00010732
2014-10-05,0.00010718
2014-10-06,0.00010705
2014-10-07,0.00010692
2014-10-08,0.00010677
2014-10-09,0.00010661
2014-10-10,0.00010647
2014-10-11,0.00010632
2014-10-12,0.00010616
2014-10-13,0.00010601
2014-10-14,0.00010585
2014-10-15,0.0001057
2014-10-16,0.00010556
2014-10-17,0.00010544
2014-10-18,0.00010532
2014-10-19,0.00010522
2014-10-20,0.0001051
2014-10-21,0.00010498
2014-10-22,0.00010487
2014-10-23,0.00010476
2014-10-24,0.00010463
2014-10-25,0.00010448
2014-10-26,0.00010433
2014-10-27,0.0001042
2014-10-28,0.00010408
2014-10-29,0.00010396
2014-10-30,0.00010386
2014-10-31,0.00010375
2014-11-01,0.00010362
2014-11-02,0.00010349
2014-11-03,0.00010338
2014-11-04,0.00010327
2014-11-05,0.00010316
2014-11-06,0.00010306
2014-11-07,0.00010296
2014-11-08,0.00010287
2014-11-09,0.00010277
2014-11-10,0.00010269
2014-11-11,0.0001026
2014-11-12,0.0001025
2014-11-13,0.00010241
2014-11-14,0.00010231
2014-11-15,0.00010221
2014-11-16,0.0001021
2014-11-17,0.00010199
2014-11-18,0.00010188
2014-11-19,0.00010177
2014-11-20,0.00010166
2014-11-21,0.00010157
2014-11-22,0.00010148
2014-11-23,0.00010138
2014-11-24,0.00010129
2014-11-25,0.00010121
2014-11-26,0.00010112
2014-11-27,0.00010104
2014-11-28,0.00010094
2014-11-29,0.00010084
2014-11-30,0.00010074
2014-12-01,0.00010064
2014-12-02,0.00010053
2014-12-03,0.0001004
2014-12-04,0.00010821
2014-12-05,0.00010871
2014-12-06,0.0001086
2014-12-07,0.00010849
2014-12-08,0.00010839
2014-12-09,0.00010829
2014-12-10,0.00010818
2014-12-11,0.00010803
2014-12-12,0.00013848
2014-12-13,0.00014171
2014-12-14,0.00014162
2014-12-15,0.00014147
2014-12-16,0.00014131
2014-12-17,0.00014116
2014-12-18,0.00014103
2014-12-19,0.00014089
2014-12-20,0.00014074
2014-12-21,0.00014061
2014-12-22,0.0001405
2014-12-23,0.00014039
2014-12-24,0.00014027
2014-12-25,0.00014015
2014-12-26,0.00014001
2014-12-27,0.00013989
2014-12-28,0.00013977
2014-12-29,0.00013967
2014-12-30,0.00013956
2014-12-31,0.00013943
