"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1860",0.000562505243108055,0.0189902441029907,0.108590759845557,0.190329093559114,0.139370783386837,0.00468697791988862,-0.0177924596059869,0.472401931968382,0.200500811763659,0.00468289867655487,0.000184125145269154,-0.0356720397888165,0.0161154439923895,-0.000529385801062229,0.180313270839492,-0.00580963107882068,-0.00580963107882068,-0.2300440509828,0.00264579580500889,0.0186891765399941,0.131905718461949,0.0284146198881846,-0.00439248736418605,-0.00893244844355736,0.00846581244109119,0.000655372562645134,-0.323963219644076,0.0165176450211408,-0.0916527715396839,0.0494535816824023,0.00564490350780836,-0.00633701410984795,0.000911007938001358,0.00994927643958208,-0.0105918092814337,-0.0225201245852701,-0.0164355186606042,0.00158877858411402
"1861",0.000453537916526067,0.018880610986518,0.108774229709902,0.190339705288399,0.139427553141096,0.00466582673731892,-0.0178634939931134,0.473007995838584,0.2006690899669,0.00469847817598928,0.000117643735526299,-0.0356495204704861,0.016141290381191,-0.000394426892379958,0.180478081083799,-0.00582373592290962,-0.00582373592290962,-0.229814868651632,0.00269959475754648,0.0186247856253499,0.132371104279378,0.0283768165142359,-0.00446493132482991,-0.00893478874854909,0.00851214348886432,0.000591711222920786,-0.324050948785029,0.0163895559934632,-0.0917582760351638,0.0489022445894493,0.00558808284700362,-0.00628796304066372,0.00115075980877457,0.0100130567400288,-0.0103623868470644,-0.0224357417819025,-0.0162464554645407,0.00168848370682467
"1862",0.000414618854891328,0.0187987129766327,0.108581308785316,0.190010005450073,0.139212328759409,0.00469779530073049,-0.017982245393111,0.472583527311572,0.200279247851446,0.00469012998237956,0.000162395620045131,-0.0357079191096786,0.0162949598369985,-0.000401564721617924,0.180213313480605,-0.00580041833733676,-0.00580041833733676,-0.230285241218671,0.00275331208550769,0.0186003115554803,0.132467392619193,0.028358778896522,-0.00437857913139294,-0.00893661210775935,0.00871203846765048,0.00056770477397955,-0.323352006699259,0.016357388509577,-0.0918374084838253,0.0494638777823605,0.00557368266224,-0.0062051254097267,0.00103816631225357,0.0101831154260095,-0.0105888898478962,-0.0225739088474763,-0.0164213479471225,0.00168675364961305
"1863",0.000336284259975317,0.0187270155456356,0.10859858681707,0.189925231497756,0.139139256843668,0.00472345657374875,-0.0180577705274354,0.47269387025242,0.200262306396195,0.00468631200756088,0.000123752069597345,-0.0357152284105419,0.016313655103424,-0.000377861269424045,0.180218772459971,-0.00579044883512416,-0.00579044883512416,-0.230424437848519,0.00277823870211637,0.0185504638229087,0.132781665657132,0.0283459075804418,-0.00439631284565472,-0.00893636611573134,0.00879373387263958,0.000531948958134738,-0.323100622815509,0.0162963297297423,-0.0920219669827,0.0490650643048761,0.0055848161942489,-0.00614600364418765,0.00126191927520615,0.010280330525434,-0.0104170907166667,-0.0224908842645322,-0.0162495848640554,0.00174946129008125
"1864",0.000317932639267733,0.0186771132211249,0.108203629660067,0.189444242634649,0.138760923789058,0.0047924600055209,-0.0181909393206338,0.471715611638964,0.199617273225712,0.00465704891211769,0.000204374879855247,-0.0358031383482102,0.0164864666031192,-0.000490274429620331,0.179752696184827,-0.00574335907245722,-0.00574335907245722,-0.231291029215783,0.00279769017441154,0.0185461523834231,0.13269521462667,0.0283556127106879,-0.00423183677996169,-0.00893458960076229,0.00904182200787356,0.000529164049021391,-0.321994316219093,0.0163509897190581,-0.0921847438796534,0.0498815002477014,0.0056205965032297,-0.00604848861738069,0.00108891223451839,0.0104920987811366,-0.0107465181396051,-0.0226636545876,-0.016476622183767,0.00170557052313362
"1865",0.000246923822269801,0.0186319549731323,0.107998532671393,0.189176939131888,0.138503259951344,0.00485347800104638,-0.0182880859711488,0.471253334837189,0.19931248343411,0.0046351690243725,0.000199547050331941,-0.0358423130498798,0.0165385316584146,-0.000569999293316508,0.179536515839175,-0.00570868242681205,-0.00570868242681205,-0.231860380363596,0.00279051402943818,0.0185171058241299,0.132814360605269,0.0283685180629116,-0.00415989657201224,-0.00893018427354308,0.00917758731567374,0.000510833603037721,-0.321298738396536,0.0163875463311887,-0.0924833214594753,0.0497143729470956,0.00567782006320238,-0.005969695684274,0.00126607973624594,0.0106350387804085,-0.0106671087856614,-0.0226117777966583,-0.0163387696758828,0.00172879703102353
"1866",0.000185537515565175,0.0185703998815001,0.108182437055233,0.189290269458902,0.138568067639769,0.00487543641336247,-0.0183186797934143,0.471707840209281,0.199574009669874,0.00462994701684776,0.000120811181920487,-0.035826769625346,0.0164554177327814,-0.000553494469698783,0.179750695810946,-0.00570809879102647,-0.00570809879102647,-0.231745123889707,0.00277797091638544,0.0184507095640154,0.133265575920645,0.0283787284693111,-0.00426261993465518,-0.00892882729187805,0.00916824756657374,0.000473427276611072,-0.321401495088339,0.0163236145129676,-0.0926850249911875,0.0487356555317086,0.00571815899737414,-0.00593038537092792,0.00165981379104155,0.0106831284699519,-0.0102872644170407,-0.0224106834587948,-0.0159932773601734,0.00180802865440173
"1867",0.000175273292402634,0.0185105123320173,0.108497057495808,0.189530970827111,0.138773074013804,0.00486093034514348,-0.0183071668728695,0.472451661273089,0.200002027802253,0.00461783750960714,4.76894997074905e-05,-0.035785551024737,0.0163583931823911,-0.000487104205676736,0.180086408943721,-0.0057255953302998,-0.0057255953302998,-0.231309238483243,0.00276977926495567,0.0183901190164485,0.133807860509673,0.0283885210829859,-0.00440038225923429,-0.00893065825875362,0.00913430788828069,0.000440840141563531,-0.321812316842169,0.0161954342853774,-0.092703873618448,0.0479603222199227,0.00571836473928118,-0.00591958572409038,0.00189089447252994,0.0107105722612126,-0.0100109340639188,-0.022277664783575,-0.0157930750065687,0.00187321006197659
"1868",0.000148203278187479,0.0184670191605248,0.108948863353471,0.189913739109475,0.139093178480913,0.00483317173446884,-0.0182712042036177,0.47353099087515,0.200609735326567,0.00458720470039037,-3.23506630137459e-05,-0.0357156016918511,0.0162312840865806,-0.000342142981943518,0.180567860702747,-0.00576262869154987,-0.00576262869154987,-0.230545631722026,0.00279698882772843,0.0183170036417653,0.134467554311819,0.0283980107200254,-0.00460944222867544,-0.00893413022832268,0.00902985268880654,0.000388957990221658,-0.322539170480362,0.0160113670942583,-0.0926192118655699,0.0471168488753389,0.00566852806752203,-0.00594809678106936,0.00209940858990672,0.0106957232509266,-0.00971836657375247,-0.0221366854098717,-0.0156051778708178,0.00194927250477584
"1869",0.000177753262940113,0.0184311101716766,0.10904668327877,0.189937586178719,0.139149576461033,0.00483210725943392,-0.0182843639804197,0.473664542938027,0.200651788183086,0.00454036878551484,-1.01504024947658e-06,-0.0357319813290913,0.0162478959081166,-0.000302462788003081,0.180622524449227,-0.00576896762968856,-0.00576896762968856,-0.230404288322232,0.00283786091711053,0.0182817458655804,0.134768476470599,0.0284110773905687,-0.00465203706074032,-0.00893839820554852,0.00908677105340245,0.000365063342885332,-0.322510643462167,0.0159111853503086,-0.0924871038018927,0.0474817867538992,0.00563123252187379,-0.00593748432279884,0.00192591258791752,0.0107704612019872,-0.00990039892631878,-0.0222432668224669,-0.0158030029551569,0.00193888189417933
"1870",0.000173313189953607,0.0183994347070578,0.109085178608547,0.189912226185412,0.139127478394569,0.00484186913593055,-0.018307347047537,0.473680422029283,0.200637971399227,0.00449536291372318,1.17866696851966e-05,-0.0357562495618037,0.0162450915589326,-0.000293127564048348,0.180629193070917,-0.005766115283901,-0.005766115283901,-0.230411540801046,0.0028680104983937,0.0182454560627704,0.135038512272975,0.0284227216629586,-0.00467126436833292,-0.00894036597186034,0.00914717125816062,0.00034055549748819,-0.322348049404623,0.015846631375542,-0.0924890736594426,0.0476236892980585,0.00562207459692598,-0.00591295201619461,0.00188560417139277,0.0108392921947773,-0.00996039052352702,-0.0222789251951391,-0.0158644659091904,0.00194708580068213
"1871",0.000154719712296814,0.0183688609849029,0.10915778441743,0.189925672900834,0.139121400180323,0.00484795332099435,-0.0183273795587049,0.473789763274277,0.200686885797611,0.00445422789602905,6.65742458216323e-06,-0.0357697598923536,0.016215023405986,-0.000284939008164075,0.180685211383139,-0.00576502512503886,-0.00576502512503886,-0.230367034907152,0.00289531553954213,0.0182091543036615,0.135350545482525,0.0284360028938037,-0.00470594524492234,-0.0089412829000685,0.00918311517648287,0.00031292674443374,-0.322249953453758,0.0157863989237561,-0.0925291974869745,0.0475443547566911,0.00561794282910166,-0.00589105136236296,0.0019308311765824,0.0108944224330959,-0.00992560096653141,-0.0222644654230929,-0.0158412231698803,0.00196983767041095
"1872",0.000130339017379853,0.0183366488872563,0.109346912679762,0.190055021533583,0.139207605165454,0.00484032896973913,-0.0183274744723442,0.474185264299742,0.200909227830699,0.00441758716913647,-2.41276857301064e-05,-0.0357619823417437,0.0161422668335889,-0.000247763886460473,0.180874518818967,-0.00577479924669891,-0.00577479924669891,-0.230103165063519,0.00292805382797625,0.0181655066125787,0.13577268702194,0.0284496099093103,-0.00478985829948596,-0.0089425475474573,0.00916877590068133,0.000277385349936345,-0.32239127858559,0.0156980142582261,-0.0925492099803096,0.0471891785326454,0.00560298690986136,-0.00588171805126837,0.00205270596753477,0.0109188044004231,-0.00978378050221909,-0.0221978508517885,-0.0157427333572989,0.00201046618803117
"1873",0.000109271738569758,0.0182990977105449,0.109717073038148,0.190357932258961,0.139442124394015,0.00480874334103855,-0.018294504475304,0.475008467532851,0.201386763780441,0.00438483705700933,-8.4343967028809e-05,-0.0357244536027822,0.0160121674231006,-0.000156070511747291,0.181257258444902,-0.00580244704521235,-0.00580244704521235,-0.229483810539145,0.00296519940195284,0.0181085869474934,0.136354528921665,0.0284603362056491,-0.00495155365325194,-0.00894535089480281,0.00908814586521635,0.000231551838567245,-0.322902615348916,0.0155535118414098,-0.0924974875928478,0.0465396603653576,0.00556683622316955,-0.00589562967304674,0.00223855693834413,0.010900411355523,-0.00953396097633375,-0.0220799146225673,-0.0155823755093961,0.00207442805971592
"1874",0.000112915684917622,0.0182630000630984,0.110078050153625,0.190643644364582,0.139684516916227,0.00477188411062531,-0.018258567299623,0.475769085357893,0.201820244591045,0.00434710475845289,-0.000117611328474951,-0.0356978942842298,0.0159044181359579,-6.08035605859507e-05,0.181609680612628,-0.00583194110801481,-0.00583194110801481,-0.22884543203776,0.00301225630410298,0.0180567631514626,0.136909611198086,0.0284704125321016,-0.00510283916924819,-0.00894965362853107,0.00902415719851967,0.000188947781397429,-0.323384611559302,0.0153978846800544,-0.0923595043223806,0.0462028931907169,0.00551132465962434,-0.00591360547544317,0.00229629716110904,0.0108883480648774,-0.00941499237313405,-0.0220363174056775,-0.0155513955656888,0.0021171859421891
"1875",0.000152457097753613,0.0182490081047366,0.109967178899053,0.190464904294134,0.139560298021315,0.0047815511103788,-0.0183011443928063,0.475334311092103,0.201533626256527,0.00428894766636464,-3.20208889734708e-05,-0.0357701547072754,0.0159750022980297,-0.000107528727055538,0.181419652794973,-0.00581833184200546,-0.00581833184200546,-0.229097635897624,0.0030626775296726,0.0180558362378416,0.137016481009048,0.0284922035370782,-0.00503788665151011,-0.00895263887123231,0.00915627694169655,0.000178181828417638,-0.322877294674956,0.0153781560736469,-0.0922714048081717,0.047153538369137,0.00548159837161228,-0.00588297915251669,0.00197654499484842,0.0109982978565321,-0.0097931349280247,-0.0222421124608232,-0.0159020217445347,0.0020648372877269
"1876",0.000129519927153051,0.018235253673816,0.109898675581022,0.190343823045867,0.139427075286459,0.00479762030567293,-0.0183421626298485,0.475074836361632,0.201368551704705,0.0042398754140508,-8.22481455928994e-06,-0.0358180322314305,0.015975394696534,-0.000157237668742546,0.18131440995278,-0.00580315746852762,-0.00580315746852762,-0.229336213298401,0.00308609887738844,0.0180396379716409,0.137209758503645,0.0285129815976638,-0.00500166613278704,-0.00895201984645567,0.00923665492919818,0.00015680370527533,-0.322453147087406,0.0153777035149988,-0.0923752830591527,0.047378864994681,0.00548360928617659,-0.00584809668279419,0.00196108272462796,0.0110759782874761,-0.0098507820922859,-0.02227050867607,-0.0159399051493184,0.00206441269732198
"1877",0.000123397017008833,0.0182370719064374,0.109523433079669,0.189924068099208,0.139055067962385,0.00484718177098307,-0.0184353856363679,0.474049372623401,0.200746864029063,0.00418211587689192,8.48136125542067e-05,-0.03591889296147,0.0160869122797286,-0.000308028266081643,0.180869304625216,-0.00575922406765494,-0.00575922406765494,-0.230150616739382,0.003099317311224,0.0180575258964795,0.137118063699266,0.0285475141846373,-0.00482779350166404,-0.00894868446234027,0.00943419790677212,0.000155286063970461,-0.32139327719658,0.0154794281190747,-0.0925346814512763,0.0483042259291909,0.00550604611176541,-0.00577974490919284,0.0017401874303906,0.0112365526852696,-0.0101903338729999,-0.0224415991285351,-0.0161858893351059,0.00200148756691918
"1878",-0.00453392221810662,0.0217155179674287,0.106918145744263,0.18294902542975,0.138770480368291,0.00194633874600348,-0.020831864360442,0.494356578463507,0.197722764269588,0.00350416020032302,-0.00260953555861666,-0.0309572973698334,0.0141899392956357,0.00100532694440721,0.18445872807271,-0.00741943582520543,-0.00741943582520543,-0.225567799138332,0.00326903113154993,0.0189191361231367,0.130918619674644,0.0257687644936045,-0.00492604365637431,-0.00906548778361109,0.0114224082503236,0.000585962042626938,-0.301533052702906,0.0205329060042833,-0.0906947980181512,0.0565143679488897,-0.000659751072995534,-0.00574583115716889,-0.00391652572512816,0.0124517832898602,-0.0105548167272384,-0.0227691330680255,-0.015865789712607,0.00400345147965766
"1879",0.0224101585460943,0.0210827891561568,0.113266122924135,0.203418348845428,0.150892056970506,0.0123022204568712,0.000890652989331207,0.427865407699949,0.212999434044963,0.00266657217771853,0.00739657280202582,-0.0381413359418821,0.0101219135603097,-0.0122966936289875,0.179657047774556,-0.00353314960698276,-0.00353314960698276,-0.213926388163144,0.000994263467155396,0.00947523216596387,0.128276692561713,0.0324598070132509,-0.0118152782305877,-0.00872413150584903,-0.000183647648510449,0.00552595294830814,-0.335748169955667,0.00350541513984847,-0.0726057239639249,0.0440515606270309,0.0129464372549114,-0.00911258833300882,-0.00897795562214098,0.0108230270333567,-0.0153752371661651,-0.0238151261586244,-0.0284401274961269,-0.00360949994846657
"1880",0.0127191738787611,0.0214379644855266,0.115981805866835,0.203829788606609,0.151530196172435,0.00959284324265283,-0.00770965657453166,0.465307581718159,0.215018083628233,0.00120030655162546,0.00414222142201918,-0.0371344799962505,0.0125469267274557,-0.00599326630727736,0.186869032054212,-0.00511500234420524,-0.00511500234420524,-0.224159604214584,0.00210654138238519,0.0148299442243867,0.137822460295165,0.0313749813956486,-0.00932566030513257,-0.00916010965223722,0.00424503120618898,0.00384760432124941,-0.341053156500578,0.0101454443577526,-0.0816073012468511,0.0561899217634904,0.00817477580928661,-0.00838895904142085,-0.00844600747557595,0.0109105036703287,-0.0167868815987029,-0.0239087116350493,-0.026746456205356,-0.00100168930229646
"1881",0.00740433948071929,0.0206284105305355,0.114185467690341,0.199200275395267,0.147363120155389,0.00790065003595627,-0.0119155802260547,0.471558621855307,0.210042154983985,0.00115869294502373,0.00276808001639166,-0.0365851857886529,0.0138344700251653,-0.00342936021439564,0.185522104396575,-0.00555206231596378,-0.00555206231596378,-0.227451843164894,0.0025751039875587,0.0167449938160361,0.13898837043039,0.0304437342196843,-0.0074043964806649,-0.00913632450977237,0.00655671991655781,0.00250942480123073,-0.334961651273308,0.0131618176822693,-0.0862395580575225,0.0587758897529644,0.00644811253384861,-0.00776182318367429,-0.00642720183241921,0.0106539638288821,-0.0159444285757207,-0.0233930117586183,-0.0241246560457731,0.000236384832390332
"1882",0.00442205978842043,0.0199881679639799,0.113052479542024,0.196191346347575,0.144492875520304,0.00681121232351265,-0.0140423608324606,0.473452877937212,0.206942114139285,0.00149916144574552,0.00188801856620903,-0.0362178250096348,0.0142737949555802,-0.00227618166389119,0.184296451642342,-0.00572015935445293,-0.00572015935445293,-0.227826193862588,0.00274125989962223,0.017431656402994,0.139460452518366,0.0298950341880243,-0.00647413384680257,-0.00905766062777711,0.00759869660877949,0.00168533438707679,-0.330690025908104,0.0146106406822826,-0.0888238874759608,0.0567617041717683,0.00574202029433348,-0.00736683820513194,-0.00405277660344244,0.0104035013808158,-0.0141772031329206,-0.022594809791645,-0.0214976679380348,0.00103070964470324
"1883",0.002792109293877,0.0195620212580656,0.112166967690314,0.194098313766838,0.142572238875747,0.00610909929695148,-0.0153053769607643,0.473609281193563,0.204716496604637,0.00190044503860561,0.00141861696604258,-0.0360735042076957,0.0146190314229085,-0.00177343430284559,0.183198751126488,-0.00577392600410844,-0.00577392600410844,-0.228141438870222,0.00283794672724371,0.0177362902994474,0.139535600699141,0.0295736077735271,-0.00589149443167295,-0.00899857402972684,0.00829951228546282,0.00119231575892234,-0.327416534579977,0.0153710761615477,-0.0901529803114838,0.0555601248804235,0.00538915996138015,-0.00707506951379416,-0.00267120407776693,0.0104385568483796,-0.0132577463490176,-0.0223275461691692,-0.0200929421192946,0.00140156868566055
"1884",0.00184557581104763,0.0192899597541612,0.111522963634048,0.192692225142383,0.141298478279931,0.00567510012726539,-0.0161034103210636,0.473349234451288,0.20322082844427,0.0022592786892027,0.00113044533506508,-0.0360338183262123,0.0148738446472408,-0.00155962945315383,0.182380446069925,-0.00577894403680784,-0.00577894403680784,-0.228596334542897,0.00290097196505365,0.0178717722790371,0.13956151489578,0.0293815911109698,-0.0055275648326038,-0.00895938173551712,0.00878440635940001,0.000884718390232387,-0.325018406578805,0.0157834518274596,-0.0909969704939606,0.0545976686872869,0.00521401167837627,-0.00685506393466667,-0.0017287325757979,0.0106010173166263,-0.0126602532048526,-0.022217844853973,-0.0192084439692578,0.00159503812398151
"1885",0.00126204865904395,0.0191073111474089,0.111186799396027,0.191869041789605,0.140545617395081,0.00540111024826637,-0.0166164172251349,0.473356215550888,0.202411588711387,0.00255518077660229,0.000910523518843405,-0.0360118454077192,0.0150155993000916,-0.00144046219364945,0.181942371895764,-0.00577600906178991,-0.00577600906178991,-0.228879022452264,0.00294389745918299,0.0179190677522596,0.139741650062188,0.0292640989517492,-0.00535108282497575,-0.00893444780155432,0.00907951094116967,0.000677742689433835,-0.323522597314786,0.0159763275536736,-0.0915757780186455,0.0534694942425207,0.00511610353519443,-0.00670241953378697,-0.000955840620212014,0.0107749567960801,-0.0121086438473978,-0.0221045781778419,-0.0185137232203931,0.00173337550979608
"1886",0.000901303216558271,0.018971663905418,0.111065608071558,0.191422832334413,0.140141879728088,0.00522204544496009,-0.0169573548424036,0.473603217069064,0.202034999273789,0.00278645539788677,0.000742757155519078,-0.0359938873283907,0.0150909945471398,-0.00135002989369636,0.181763515563334,-0.0057753822098324,-0.0057753822098324,-0.228992887981326,0.00298484646282671,0.017923919860441,0.140034610679924,0.02919076970327,-0.00528928937442309,-0.00892015396375087,0.00925969216765826,0.000530379698834944,-0.32264696141897,0.0160279383868014,-0.0919468842953566,0.0524152778511624,0.00504998181549896,-0.0065967096569101,-0.000368071607478114,0.010942230674515,-0.0116514821124595,-0.0220182256224451,-0.0180064113316807,0.0018369017651724
"1887",0.000721277319634292,0.0188799239899901,0.110477927105768,0.190621044750576,0.139490237731742,0.00516774555424948,-0.0172946885514713,0.472511148817591,0.201021047185797,0.00295141437780555,0.000752764984030391,-0.0360882919179982,0.0153432398876106,-0.00143612299561194,0.181074498321262,-0.00572389368553767,-0.00572389368553767,-0.230092807413122,0.00302223059399916,0.0179603107815545,0.139821882624419,0.02915510517,-0.00502654459530715,-0.00891081009669051,0.00961155881030132,0.000451514998443965,-0.320921253091772,0.0161455280450635,-0.0922525889262892,0.0529591239294161,0.00503753557635052,-0.00644554286730008,-0.000354746163875401,0.0112589845447162,-0.0118631191269392,-0.0222656223687449,-0.0180734000443352,0.0017998149784483
"1888",0.000506692514123209,0.0187914275766099,0.110627746764544,0.190633737790985,0.139435887941088,0.00509807326937058,-0.0174503985483464,0.473225085541771,0.201221140699088,0.00308780056763159,0.000574422829460684,-0.0360429404414245,0.015263950896338,-0.00136240318222156,0.18126725482984,-0.00572806328403109,-0.00572806328403109,-0.229980352229441,0.00303296542909558,0.0179138361421711,0.140336250812287,0.0291272256931698,-0.0051085848171744,-0.00890398311378894,0.00961429375329884,0.000355826388692501,-0.320824822869421,0.0160896513809759,-0.0926289976309082,0.051265352496486,0.00503752208599211,-0.00638563670496703,0.000353601168083817,0.0113515101756034,-0.0111686493997433,-0.02199690714204,-0.0174165776646598,0.00193214189455387
"1889",0.000422648698223261,0.0187151857587751,0.110683062130902,0.190575706074056,0.13939893448608,0.00505398537946072,-0.0175822696805257,0.473546991302177,0.201232466970491,0.00318110564439551,0.000506912173585046,-0.0360370287943953,0.0152769257511557,-0.00131626887432602,0.181319165449452,-0.00572799947606586,-0.00572799947606586,-0.229986686681866,0.00307009856796751,0.0178872067924576,0.140686204295501,0.0291166822332902,-0.00513494053475172,-0.00890297529037432,0.00968138160512394,0.00028935686767015,-0.320589535456929,0.0160103084729435,-0.0927347153718816,0.0507060504612556,0.00500883537529225,-0.00632999681357209,0.000575628176291966,0.0114935501005323,-0.0109783851847148,-0.0219971117087324,-0.0172516348819395,0.00197374174614124
"1890",0.000371824183551593,0.0186493737993307,0.110673866845596,0.190479956613811,0.139330388390921,0.00503431373876983,-0.0176974305677117,0.473655325025128,0.201160446150833,0.0032433545653313,0.000470980587027967,-0.0360513660113017,0.0153039919767505,-0.00129429201893026,0.181299393409981,-0.00572057652618068,-0.00572057652618068,-0.23012440292344,0.0031083595442598,0.0178622807198152,0.140962542745592,0.0291116421323155,-0.00513305031846795,-0.00890333852533597,0.00976579529867479,0.000237809639475446,-0.320258529587684,0.0159373597959567,-0.0928336516834966,0.0504178993142518,0.00499486682747433,-0.0062699460832104,0.000703769549103882,0.0116385806823829,-0.0108886639699606,-0.0220334454346314,-0.0171690187073118,0.00199757221468674
"1891",0.00035255515283916,0.0186029702528491,0.110339412446248,0.190084464022229,0.139014325838787,0.00506304608840812,-0.0178468330677552,0.472920851161952,0.200616693502,0.00327696270251539,0.000515913917346546,-0.0361264519974561,0.0154332849795973,-0.00137484599693466,0.180922491733204,-0.00568222477465057,-0.00568222477465057,-0.230861702495246,0.00313267155325663,0.0178634316110666,0.140921211870835,0.0291184172511493,-0.00498526326773449,-0.00890217002880596,0.0099679721606889,0.000211472612162745,-0.319279455358438,0.0159550108249198,-0.0929871168425269,0.050917009195879,0.00501148688793707,-0.00617436852239039,0.000604315988692313,0.011854656196211,-0.0111027900810487,-0.022213956162719,-0.017308653076231,0.00195941108971293
"1892",-0.00176479693860465,0.0199009629881266,0.109654060620015,0.187640055234579,0.139535429510891,0.00341556764714298,-0.0190554186001504,0.484295671554755,0.200401370909105,0.00313217339849903,-0.00126993044006928,-0.0335968353432687,0.0145587127988093,-0.000512448693685268,0.18341490347234,-0.0064813467748311,-0.0064813467748311,-0.228869488510741,0.00303817523459929,0.018281803225834,0.138797959253172,0.0279269696302134,-0.00512040545467705,-0.00898500273884511,0.0109726264348904,0.000236705858711929,-0.312272197581198,0.018433355618156,-0.0926500353949512,0.053045638152396,0.00197477355617583,-0.00632803530683462,-0.0013446668060304,0.0124270717176026,-0.010816655203437,-0.022094217305919,-0.0162488663704357,0.00354922049677715
"1893",0.0132665133830475,0.020773511409142,0.115471678140852,0.201759800538054,0.148185053324006,0.0102639228511858,-0.00714625541895848,0.452414889191845,0.211816386243005,0.00428609568670768,0.005781801078938,-0.0390111989555685,0.0102814110650984,-0.0110051607650482,0.182662167482668,-0.00438990466925774,-0.00438990466925774,-0.22253777992516,0.0026542640997795,0.0134474551225024,0.137406535786361,0.0314196573542577,-0.00973927313088136,-0.00890048441474056,0.00418270054621354,0.00426583201730902,-0.330271229003147,0.00793313813856854,-0.0804409521353965,0.045572274837426,0.0106166713506245,-0.00711364285624907,-0.00324779410924174,0.0112674348621405,-0.0141473441065121,-0.0230899426338251,-0.025144343444658,-0.00389825949255581
"1894",0.00810595279347575,0.0206899823964692,0.115282621393485,0.199928329370203,0.146949887471649,0.00798324629224359,-0.0117280645295749,0.468674291522561,0.21066612805365,0.00251722285750778,0.00336991373991198,-0.0374732753292032,0.0118718576650019,-0.00648613525488693,0.185169145588087,-0.00524230138673711,-0.00524230138673711,-0.226425547956913,0.00290927886249424,0.0160384488188345,0.141618049441625,0.0306057115865605,-0.00826201231372811,-0.00904527135535637,0.00681668531531344,0.00262796008088778,-0.330867606940268,0.0121620460218533,-0.0851859520323985,0.0528149513631342,0.00749397962423122,-0.0073038498223078,-0.00405810037488402,0.0114362426022396,-0.0146926657893595,-0.0232109866498798,-0.0236377672831629,-0.00124115411668905
"1895",0.00484259804869043,0.0201710284937868,0.114016330222306,0.197011224821434,0.144433364843548,0.00663290839180322,-0.0141249767662541,0.47303587505682,0.207764436403504,0.00194229400211501,0.00221669075566034,-0.0367032773613439,0.0128013891110209,-0.00410230530833264,0.184629483448116,-0.00557706837984761,-0.00557706837984761,-0.227629109594414,0.00307675318093055,0.0170770975068901,0.142699862693689,0.0301983716380939,-0.00706030724759965,-0.00902307164917091,0.00801403022490322,0.00154936151080077,-0.327988073596204,0.0141275529245529,-0.0883535884504397,0.053988954071315,0.00597189973351641,-0.00728637759402494,-0.00329576449628359,0.0113956451049178,-0.0137778323466818,-0.0228537335460591,-0.0215428192457476,0.000221859454825814
"1896",0.00303453403738168,0.0196794679969931,0.113153259586047,0.194952729004479,0.142650820910241,0.00585694895137226,-0.015392848842268,0.474283659335603,0.205628438636397,0.00188901444338976,0.00159048501609366,-0.0363681995546226,0.0133348991930915,-0.00295908664573948,0.183881735731719,-0.00570715792928607,-0.00570715792928607,-0.227964651337513,0.00316486996062244,0.017457991049636,0.143112982718722,0.0299039729425808,-0.00639525664247113,-0.00898181330704273,0.0086480317129837,0.000904284857634237,-0.325475742885663,0.0149993919852481,-0.0901831589079235,0.0534396218790799,0.00529634112350073,-0.00712486785167683,-0.00231470745935817,0.0113481695684057,-0.0128187537788797,-0.0225330319214865,-0.0200090626056306,0.000980646976540473
"1897",0.00201571347422489,0.0193260011366303,0.112674050289571,0.193671032620214,0.141568767533671,0.00539021316579117,-0.0161290955686343,0.474815840663228,0.20433019088342,0.0020142898391142,0.00121335066916778,-0.0362270366202497,0.0136716494563471,-0.0023704042547448,0.183365994951158,-0.00576222337025532,-0.00576222337025532,-0.228054051943067,0.00322731557187591,0.0176005394908606,0.143430118895675,0.029705249084042,-0.00604320778431123,-0.00895169346119587,0.00902741414693091,0.000525625052729446,-0.323767484296964,0.0153830830712336,-0.091216268735015,0.0526172652612709,0.00496337773539922,-0.00695826282652803,-0.00150868793468746,0.0113791274512465,-0.0121090547641033,-0.0223349375684365,-0.0190171507579163,0.0013914941077857
"1898",0.00142828300431134,0.019085818928412,0.112392409886952,0.192853521461291,0.140906791243812,0.00511414486103288,-0.0165966900892047,0.475065589945334,0.203521908795387,0.00218189718492933,0.000982415119377649,-0.0361807953959828,0.0139158313049642,-0.00205323631836109,0.183013390017916,-0.00578180251082756,-0.00578180251082756,-0.228167368336717,0.00328439417631156,0.017652794907695,0.143710734338712,0.029572707347581,-0.00584632382054453,-0.00893318498144914,0.00929091871262752,0.000299272821072675,-0.322557642335617,0.0155376850945626,-0.0918174554289292,0.0519619846501071,0.00478948407617547,-0.00681460956550527,-0.00092810847890719,0.0114803685061016,-0.0116539644115069,-0.0222410496974012,-0.0184185614614791,0.0016192536920922
