"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"2301",-0.00255560381974352,0.017468868929341,0.0366231665200247,0.077678832407051,0.0535743577176388,0.00906555096218789,-0.00108987253243064,0.22785135472412,0.100955757725575,0.00935992170622248,0.00500890379724169,0.0642004494548379,-0.0146463172309106,7.84172519260638e-06,0.050979671099337,-0.000530071601749624,-0.000530071601749624,-0.0883893914437289,0.00795224856355735,0.00918924571254382,0.0636405723123136,0.0278557702343721,0.0156027383825678,0.000839369647641266,0.0232905443583505,-0.00382916603071643,-0.1045092546695,-0.0203221734407554,-0.0154279663314014,0.0489575915326308,0.0166658693508448,-0.0147120340772373,0.00772131485031031,0.00249532449231093,0.00605015140356987,-0.00848477602387102,0.00274651723290498,-0.00396831084331446
"2302",-0.00258472211962039,0.0174841085148609,0.0366385854170999,0.0776533915907225,0.0535621503516294,0.00908624345186064,-0.00110666781860776,0.227783219250752,0.100910849766279,0.00937683201606581,0.00502104193523652,0.0641773268798547,-0.0146443841569349,2.26281153923034e-06,0.0509609404562527,-0.000519547878054042,-0.000519547878054042,-0.0883331759687329,0.00797858148662199,0.00917437410312821,0.0637815718325919,0.0278582341591564,0.0156148861758419,0.000839445918763124,0.0232887834906623,-0.00383783751974178,-0.104411887341673,-0.020349834195167,-0.0153904241928349,0.0489769766475365,0.0166589732821471,-0.0147114143776038,0.00770648964701094,0.00249452346272916,0.00605270676405444,-0.00847753282331151,0.00274918822666625,-0.00398798335148379
"2303",-0.0026136876039655,0.0174989886009903,0.0366534312958299,0.0776264934809555,0.0535488764246724,0.00910709379065633,-0.00112229785655137,0.22771406031233,0.100865319970283,0.00939387133306867,0.00503393051160323,0.0641532937541958,-0.0146421312387564,-2.45333219124841e-06,0.0509416392803533,-0.000509044441103117,-0.000509044441103117,-0.0882769671179485,0.00800475894517961,0.00915973625618674,0.0639218903403367,0.0278612748333763,0.015627094580062,0.000839519231464061,0.023286546796067,-0.00384611405737038,-0.104315865983946,-0.0203768295701769,-0.0153524692652918,0.0489963345085532,0.016650972055881,-0.0147108515790987,0.00769245834615018,0.00249413262315448,0.00605517834430387,-0.00847021930520554,0.00275145848328395,-0.00400833389749081
"2304",-0.00264156716470378,0.0175137375687869,0.0366676114628854,0.0776000011685347,0.0535359334119806,0.00912678070534695,-0.00113852086727578,0.227645674846877,0.1008210693205,0.00941183031803799,0.00504563798374683,0.0641293354204621,-0.0146392586928424,-7.68475516349773e-06,0.0509225638769117,-0.000498566155905945,-0.000498566155905945,-0.0882224743672523,0.00803036139571671,0.00914553661996451,0.0640614535585918,0.0278648388229931,0.0156386181882831,0.000839506514128214,0.0232856749342227,-0.00385400395448111,-0.104223716848182,-0.0204039998759768,-0.0153158111877234,0.0490152815030198,0.0166429444928758,-0.0147104237292606,0.00767776252579524,0.00249316653972598,0.00605755779545629,-0.00846331505348732,0.0027544387860734,-0.00402838867407683
"2305",-0.00267003001571541,0.0175283120719765,0.0366818217401541,0.0775736758651907,0.0535231448082344,0.00914717012489837,-0.00115394688328368,0.227578242565133,0.100776802742142,0.00942758485168018,0.00505741448117254,0.064106049728551,-0.014637132644173,-1.2830714845701e-05,0.0509036665290246,-0.000488337380802715,-0.000488337380802715,-0.0881685236512497,0.00805603513447299,0.00913139792766513,0.0641987536264028,0.0278679290822858,0.0156504193851599,0.000839618022158667,0.0232840753211839,-0.00386207508478781,-0.104129242093355,-0.0204303909542232,-0.0152794684246293,0.0490335027792605,0.0166344645916448,-0.0147101502802983,0.00766435003383447,0.00249228931652523,0.00606025059225949,-0.00845606243920332,0.00275721555828307,-0.00404844034928188
"2306",-0.00269829594072042,0.0175431844076524,0.0366957671070122,0.0775485268468226,0.0535100124283076,0.00916800235046732,-0.00116904484869103,0.227512358623733,0.100733757839497,0.00944367904799715,0.0050697978392808,0.0640834635318356,-0.0146352715603814,-1.7279773837564e-05,0.0508854051830368,-0.000478259358943353,-0.000478259358943353,-0.088115126721333,0.0080815484376493,0.00911825151008588,0.0643354177522739,0.0278716318235614,0.0156608792374274,0.000839770624877936,0.0232825056425152,-0.003869737215787,-0.104035718660033,-0.020456342549665,-0.0152439714236866,0.0490508960390469,0.0166263152910124,-0.0147095876583722,0.00765091133633633,0.00249103772039478,0.00606304899426115,-0.00844898139604625,0.00276018159121053,-0.00406921406461489
"2307",-0.00272660237224089,0.0175572490104596,0.0367096149908521,0.0775229890040529,0.0534973916329284,0.00918911770878427,-0.00118421920541251,0.227446598549852,0.100690529643353,0.00945928616280991,0.00508193724794773,0.0640610017775618,-0.0146338768160381,-2.13409850187253e-05,0.050867319985007,-0.000468260272361501,-0.000468260272361501,-0.0880613500074692,0.00810683430048133,0.00910473107809572,0.0644703658936417,0.0278743251783069,0.0156718249899354,0.000840000210634754,0.0232806631682927,-0.00387780419625198,-0.103940645181759,-0.0204822530864719,-0.0152084754906101,0.049068255221636,0.0166170241581711,-0.0147090696993367,0.00763865162857206,0.00248929749330387,0.0060652738882346,-0.00844163511169603,0.00276327674909185,-0.00408970858603059
"2308",-0.00245873050655488,0.0175396702705347,0.0365389664774685,0.0773043496336131,0.0534725084394919,0.00911453486445129,-0.00103091876049257,0.227608572651907,0.100703213590624,0.00946531663093439,0.00500648476836089,0.0641366133112529,-0.0146453898036407,-6.74421005120012e-05,0.0507256064130646,-0.000489999546260097,-0.000489999546260097,-0.0882336983012336,0.00814498021556752,0.00914100181863928,0.0637894219531919,0.0277901943798098,0.015595603826213,0.000827297337862235,0.0233977260412851,-0.00396050313861733,-0.104168779111425,-0.0203874309581089,-0.0152417308868553,0.0488941542937604,0.0165747910027663,-0.0147365184329849,0.00762246899321878,0.00258249975584362,0.00609251366626726,-0.00843334387369818,0.00290409347187986,-0.00387048318349101
"2309",-0.00257369650398952,0.0175289528103556,0.0365994449964476,0.0774475653485443,0.0534673477092711,0.00924012910163132,-0.0011309607871746,0.227689009558112,0.100713854749108,0.00943599923009385,0.00502843439489501,0.0641969441661528,-0.0146844889692284,-7.83977364966794e-05,0.0508126480833898,-0.0004853778677691,-0.0004853778677691,-0.0882245910036295,0.00813485855022566,0.00907219312583558,0.0640083366337452,0.0277280224934923,0.0156829703341061,0.000847365384915323,0.02332696211047,-0.00401767611200183,-0.103683775779516,-0.0204463393250335,-0.0152976905675986,0.0490218413024747,0.0166385308354189,-0.0147321745242298,0.00769800992062602,0.00248341277881585,0.00608878954195671,-0.00835296496033494,0.00280626646343831,-0.003976762817123
"2310",-0.00267302978798202,0.0175345701190892,0.0366640209438538,0.0775287571893751,0.0535111307225767,0.00934150347363804,-0.00117436265331268,0.227689946061226,0.100698045808086,0.00942046101332984,0.00504000817515522,0.0642387748114948,-0.0147290481931088,-8.05284329176301e-05,0.0508695505093908,-0.000478136297079023,-0.000478136297079023,-0.0881346977250141,0.00813727340106278,0.00901708174789028,0.0641802224355975,0.0276901197066611,0.0157275044089659,0.000855043148936154,0.0232766247527761,-0.0040641981371829,-0.103358680697153,-0.0204989861161206,-0.015279539201339,0.0491340916993559,0.0166375964231963,-0.014727100486448,0.00770462460737163,0.00241536349547107,0.00605067904389476,-0.00834128067253506,0.00275773529505657,-0.00404123208676775
"2311",-0.0027452384986952,0.017538373221701,0.0367057082918552,0.0775611528937305,0.0535227947355748,0.00941559285615101,-0.00119932118337148,0.227648374072249,0.100660424231655,0.00941931874776726,0.00504987783618159,0.0642520922046978,-0.0147600033942066,-8.55727365930961e-05,0.0508850280495082,-0.000470011999749395,-0.000470011999749395,-0.088028262342703,0.00814452555611236,0.00897771585903671,0.0643340238683586,0.0276765561735539,0.0157625096240189,0.00085880662920396,0.0232463296252029,-0.0040933145177046,-0.1031355118144,-0.020547989433661,-0.015236884925287,0.0492376126888036,0.0166292119165796,-0.0147382268218628,0.0076990797829367,0.00237145733787814,0.00600950932673521,-0.00833338379042745,0.00271830417994894,-0.00408721887149056
"2312",-0.00280143909905521,0.017546525116398,0.0367330939729837,0.077569504038617,0.0535190880168445,0.00947131515013381,-0.00121839417734628,0.227587091743923,0.100615548830328,0.00942473094624653,0.00506002128084984,0.064250719609666,-0.0147789338719682,-9.47118187453999e-05,0.0508793940700453,-0.000460683041399189,-0.000460683041399189,-0.0879292978639876,0.0081576837117626,0.00894684614460308,0.0644816190357275,0.0276727254474811,0.0157894532427588,0.000860760570467268,0.023227129769724,-0.00411570239385378,-0.102959442256277,-0.0205923299141914,-0.0151884394121605,0.0493217379957947,0.0166218299781733,-0.0147521604785248,0.00768867557754686,0.00234240352192111,0.00597722855417662,-0.00832429282101747,0.00269202254219354,-0.00412174905693901
"2313",-0.00284771275149756,0.0175587468139938,0.0367551860273078,0.0775631481293099,0.0535090028010998,0.0095143368743227,-0.00123501716562498,0.227515229649587,0.100567078928281,0.0094346363896956,0.00506963170953389,0.0642391786719629,-0.0147901996705134,-0.000104208062942473,0.0508640759644348,-0.000450541670529718,-0.000450541670529718,-0.0878388867365154,0.00817438521196873,0.00892139396586234,0.0646287368252432,0.0276735757053067,0.0158127835136047,0.000861844440909281,0.0232154216376907,-0.00413411492836307,-0.102807591415861,-0.0206326033878099,-0.015138935523158,0.0493903681533955,0.016614570712294,-0.0147641920040114,0.00767600957755624,0.00232377404602259,0.00595249131743314,-0.0083147643544174,0.00267533503613888,-0.00414986916281468
"2314",-0.00288713598085015,0.0175740925958916,0.0367731695047184,0.0775473019909555,0.0534932753238871,0.00954929082382192,-0.00125082123517124,0.227435302517988,0.100516261661885,0.00944832057497752,0.00507873095577394,0.0642201072521562,-0.0147949930533415,-0.000114573675734967,0.0508421684549383,-0.000439773288251307,-0.000439773288251307,-0.0877559303797231,0.00819311532851401,0.00890029510293609,0.0647777414382384,0.0276799886093225,0.0158320570647528,0.000862211060598955,0.0232080516717395,-0.00414881140090759,-0.102675165623288,-0.0206695581009251,-0.0150890802429787,0.049447692240612,0.0166087019618479,-0.0147748447440644,0.00766124562301921,0.00231063748425637,0.00593361268564137,-0.00830638592362315,0.0026647481587885,-0.00417423915518745
"2315",-0.00292142836733482,0.01759170451014,0.0367886294932024,0.0775258253737148,0.053474990619361,0.0095779647010144,-0.00126630155297387,0.227351441637669,0.100465409646467,0.00946420302421846,0.00508701930973294,0.0641961289146742,-0.0147952695703924,-0.000124522930695089,0.0508182778558623,-0.000428624238297788,-0.000428624238297788,-0.0876797999666371,0.00821385618066806,0.0088821839122065,0.0649274671072241,0.0276881816411677,0.0158491099218691,0.000862238114569938,0.0232043336497643,-0.00416127577738132,-0.102553622131694,-0.0207037151710724,-0.0150406706374449,0.0494953746921938,0.0166032200693095,-0.0147826045978767,0.00764528577826299,0.00230191813242348,0.0059192141816274,-0.00829786330814353,0.00265913775961788,-0.00419702458057943
"2316",-0.00295378268405278,0.0176106644441162,0.0368032036185376,0.0775005436681125,0.0534563143630407,0.00960389870312849,-0.00128237810496978,0.227266955155274,0.100414749337745,0.00948030377261439,0.00509584538080577,0.0641700663455629,-0.0147929169512051,-0.000133884675821424,0.0507933060070252,-0.000417397817208913,-0.000417397817208913,-0.0876083176847895,0.0082364861810491,0.00886554345353196,0.065078065009451,0.0276970797206442,0.0158646667078104,0.000862184022109674,0.0232020946735765,-0.00417259052509971,-0.102436951131082,-0.0207359418493243,-0.014994014068036,0.0495357921353611,0.0165976576900388,-0.0147882653950469,0.00762999064837865,0.00229562765111009,0.00590861783863603,-0.00828958589996884,0.00265687967863693,-0.00421821936339906
"2317",-0.00298508596429202,0.0176300512982292,0.0368177350400299,0.0774749242736097,0.0534382199414929,0.00962830587230943,-0.00129755985322335,0.227185087477395,0.100365188173619,0.00949652408180308,0.00510556991590391,0.0641441060632059,-0.0147901803178002,-0.000142575053587656,0.0507694888735312,-0.000406220273475371,-0.000406220273475371,-0.087540267002462,0.00825986618760185,0.00884996296914335,0.0652295153285668,0.0277069460546387,0.0158787688588091,0.000862170464120895,0.0232006081572901,-0.00418371678847057,-0.102321591902836,-0.0207670117706228,-0.0149491390004827,0.0495707207104703,0.0165917011680503,-0.0147925874372905,0.00761491739359732,0.0022900902160448,0.00590126925442233,-0.0082813706911985,0.00265685486598191,-0.00424031846101247
"2318",-0.00301606711958741,0.0176498114930033,0.0368324056749198,0.0774495826681258,0.0534221597378076,0.00965313184345671,-0.00131230740228828,0.227106681253012,0.100316736419193,0.00951114813859455,0.0051162411974454,0.0641194694672348,-0.0147886653324775,-0.000149744897375391,0.0507479239302053,-0.000395366281211569,-0.000395366281211569,-0.0874740279348976,0.00828398115027416,0.00883529487769213,0.0653789393228923,0.0277159756911833,0.0158920050625315,0.000862331264112882,0.0231986111857207,-0.00419473173982408,-0.102204479609919,-0.0207965943531544,-0.014905421059264,0.0496007706576813,0.0165843485720979,-0.0147957182891332,0.00760152426637239,0.00228452844485912,0.00589500680787108,-0.00827324509960716,0.00265833614480603,-0.00426313187729037
"2319",-0.00304477416625027,0.0176667299902253,0.0368463102646892,0.077424366454292,0.0534045918288857,0.00968020135649975,-0.00133006973743513,0.227031342910477,0.100271577360246,0.00953082564492188,0.0051272212829572,0.0640898009989985,-0.014785496205663,-0.000155670872172154,0.0507255497466815,-0.000384784533617316,-0.000384784533617316,-0.0874092947504163,0.00830646347461804,0.00881910561175751,0.0655258741300524,0.0277202138196556,0.015909911144738,0.000863124887537862,0.0232013222440461,-0.00420714041284431,-0.102085971845701,-0.0208262576121162,-0.0148679194354712,0.0496339219743781,0.0165805928461277,-0.0148023321561557,0.0075933693425089,0.00227890831836748,0.00588500961341415,-0.0082578334259348,0.00265718093823305,-0.00428384542713091
"2320",-0.00307289409448377,0.0176838219889589,0.0368604706511481,0.0773996336709173,0.0533877377750615,0.00970656873968946,-0.00134591115646502,0.226957717800396,0.100226666408745,0.00954864364385941,0.00513804389770035,0.0640619384585545,-0.0147827615241136,-0.000160411859137469,0.0507044383091724,-0.000374341636348462,-0.000374341636348462,-0.0873457020461983,0.00832988528197345,0.00880500982628729,0.0656711703500052,0.0277262489547922,0.0159246146180126,0.000863710464509996,0.0232022436702619,-0.00421823622538596,-0.101971344123833,-0.0208551172354947,-0.0148296993873408,0.0496644453443264,0.0165755507760809,-0.0148061644720303,0.0075846758934283,0.00227362061676706,0.00587622040540624,-0.00824481343077718,0.00265794015219115,-0.00430503641562418
"2321",-0.00310092441673736,0.0177015630648291,0.0368736363451946,0.0773742456261128,0.0533712466840999,0.00973153958220435,-0.00136062942504091,0.22688489336721,0.100182395138883,0.00956436641583055,0.00514896496814397,0.0640363170985593,-0.0147804660346463,-0.000165495192459023,0.0506838241557484,-0.000364096984662574,-0.000364096984662574,-0.0872838208618946,0.00835347880090376,0.00879121173139559,0.0658146487588542,0.0277345692421179,0.0159374258819412,0.000864081264204248,0.0232023567427075,-0.00422830921993839,-0.101860725729767,-0.0208824695935039,-0.0147912395382959,0.0496919318857698,0.0165691246467229,-0.0148092638660193,0.00757382349694134,0.00226850373201278,0.00586952402457261,-0.00823404066286163,0.00265982987772364,-0.00432681909472746
"2322",-0.00313032047892376,0.017718705244191,0.0368864526965302,0.0773494608701804,0.0533558084192054,0.00975676545249639,-0.00137442968098252,0.226814876086114,0.100138252547718,0.00957841765190439,0.00516045220980848,0.0640129309731865,-0.0147781717650744,-0.000170022572262907,0.0506640469776301,-0.00035405848902902,-0.00035405848902902,-0.0872235967780789,0.00837761586135344,0.00877932760848391,0.0659563836273701,0.0277423952708258,0.0159485241217949,0.000864511002535287,0.0232012122511468,-0.00423844657034274,-0.101750656730342,-0.0209083209618018,-0.0147536791115422,0.0497165621718207,0.0165620690573577,-0.0148115230702159,0.00756349760931358,0.00226207499017953,0.00586522793731803,-0.00822380048962433,0.00266296054540765,-0.00434824525274557
"2323",-0.00315905013148493,0.0177359439113789,0.0368994519958397,0.077325579413424,0.0533415642803603,0.00978209945984007,-0.00138771431505536,0.226747353439667,0.10009506684627,0.00959121970868014,0.0051726440964379,0.0639914743132555,-0.0147773740795579,-0.000174074325475487,0.0506455215730862,-0.000344378161817876,-0.000344378161817876,-0.0871641766376384,0.00840143316683157,0.00876691701605174,0.0660959506684324,0.0277509221189708,0.0159592917847788,0.000865010080511237,0.0231996504505883,-0.00424806918671906,-0.101640361248383,-0.0209343450599533,-0.0147169426033839,0.0497396766952607,0.016553915656843,-0.0148131499040848,0.00755434040212446,0.00225556803661268,0.00586059841698309,-0.00821401280153039,0.00266643649949884,-0.00437078319296246
"2324",-0.00318780121543977,0.0177528883855904,0.0369122644081876,0.0773019024766391,0.05332731974496,0.00980717190634111,-0.00140058639729802,0.226681000645186,0.100052044195609,0.00960415949388933,0.00518419341633234,0.0639693404936937,-0.0147762838791346,-0.000177321671405274,0.0506273431641275,-0.000334703800734436,-0.000334703800734436,-0.0871058742963071,0.00842533619234029,0.0087560981817069,0.066234552220864,0.0277594751489561,0.0159689976339123,0.000865451665986443,0.0231976316679141,-0.00425712704337176,-0.101533349538429,-0.0209590602571191,-0.0146808566709269,0.0497615294574642,0.0165456895688194,-0.0148140805019163,0.00754484582379433,0.00224958471589591,0.00585651316385343,-0.00820463261979123,0.0026699381508959,-0.00439282985565338
"2325",-0.00321556902778293,0.017770135313111,0.0369243170095995,0.0772765528870682,0.0533106802247118,0.00983014332715453,-0.00141286116388585,0.22661165436188,0.100008883553347,0.00961666329953718,0.0051950909462855,0.063946152533977,-0.0147739935292363,-0.000181079648247045,0.0506077059398534,-0.000325119548395408,-0.000325119548395408,-0.0870488594078827,0.00844861500755749,0.00874601503914835,0.0663728493230731,0.027769993856924,0.0159774607177978,0.000865732518800107,0.0231961386367041,-0.0042646265237007,-0.101431421161498,-0.0209831523987956,-0.0146436914441834,0.0497825631626788,0.0165370723039641,-0.0148147375106783,0.00753449978490452,0.00224393572922582,0.00585266089894431,-0.00819636648627164,0.00267339280961015,-0.00441547726874215
"2326",-0.00324147768081155,0.0177881495174603,0.0369350829851897,0.077249918570661,0.0532936430534052,0.0098520432954857,-0.00142556105672385,0.226540370110918,0.0999653833727577,0.00963000603240747,0.00520525228804209,0.0639219503276341,-0.0147708992583894,-0.000185505833304403,0.0505871203263344,-0.000315371959771329,-0.000315371959771329,-0.0869933880516659,0.00847217830471199,0.00873663778165603,0.0665114596038751,0.0277814926004763,0.0159853257688668,0.000865820563148464,0.0231953606453495,-0.00427121709807946,-0.101333635690472,-0.0210076852059266,-0.014607147049208,0.049803068288299,0.0165282000312827,-0.0148151992851066,0.00752327614778493,0.0022384420407126,0.00584902786629503,-0.00818888854111199,0.00267776431206848,-0.00443679705666757
"2327",-0.00326706990078567,0.0178061269026993,0.0369454481503412,0.0772205254657081,0.0532736414797915,0.00987182286915795,-0.00143761842142189,0.226463554239812,0.0999204234598215,0.009643922161833,0.00521450308459198,0.0638948940685555,-0.0147653414413213,-0.000190560224228484,0.0505650653029213,-0.000305452594327387,-0.000305452594327387,-0.0869390815461304,0.0084960956396393,0.00872890057629974,0.0666502852551197,0.0277944421178906,0.0159920614040173,0.000865748122471208,0.0231955307604075,-0.00427673544996016,-0.101240949235758,-0.0210310772032526,-0.0145701948626614,0.0498225980450267,0.0165193278977524,-0.0148152415887131,0.00751207200482377,0.00223358154924612,0.00584561060396758,-0.00818174501278952,0.00268182293128777,-0.00445835986273298
"2328",-0.0032919590551124,0.0178254054427236,0.036955180152551,0.0771906022856585,0.0532537178077438,0.00989153521884739,-0.00144993269366008,0.226385827740718,0.0998754698456507,0.00965853192825102,0.00522376867821292,0.0638673309036697,-0.0147591897173637,-0.000195298291324924,0.0505432278544489,-0.00029545666493022,-0.00029545666493022,-0.0868855030928776,0.00851972306165466,0.00872073361728971,0.0667899732102333,0.0278081950661431,0.015998697315678,0.000865663306305695,0.0231963034170521,-0.0042820549300407,-0.101147026268386,-0.0210547112247397,-0.0145341826704733,0.0498402369426322,0.0165110056548299,-0.0148146328702826,0.00750106933306526,0.00222924801473246,0.00584247518453578,-0.0081740868733998,0.00268641010741444,-0.00448036030545815
"2329",-0.00331756769567561,0.0178446344683806,0.0369655242809061,0.0771616223981204,0.0532341711555544,0.00991229864711263,-0.0014624838157943,0.226311096648248,0.0998311300125244,0.00967216110817172,0.00523353668449101,0.0638408376440548,-0.014753899429208,-0.000198958998703841,0.0505216204331271,-0.000285710916525917,-0.000285710916525917,-0.0868328252367431,0.00854356684204337,0.00871340843413,0.0669300477970376,0.027821881506511,0.0160047989140903,0.000865754556719365,0.0231958927669472,-0.00428748559209884,-0.101050834762269,-0.0210782041945988,-0.0144985325038943,0.0498566586960518,0.0165019649089762,-0.0148137931979728,0.00749103224770954,0.00222445596400208,0.00584108248710299,-0.0081667214934703,0.00269196862400481,-0.00450219671250094
"2330",-0.00334423192651986,0.0178627322975936,0.0369760593374455,0.0771341866571355,0.0532172418477147,0.00993436764340059,-0.00147479961829927,0.226239954035883,0.0997877199381734,0.00968505095637002,0.0052443428662366,0.0638168925160929,-0.0147499545993171,-0.000202479883472233,0.050502323211655,-0.000276074422719081,-0.000276074422719081,-0.0867793649418698,0.00856768547776896,0.00870517009479293,0.0670686192768935,0.027833505192938,0.0160118023137266,0.000866070602340045,0.0231955527387184,-0.00429398825008967,-0.100950416916518,-0.0211014443795785,-0.0144647461087075,0.0498725738744015,0.0164922791847968,-0.0148129204025999,0.00748272625785158,0.00221884143611905,0.00583898372874206,-0.0081579688044673,0.00269712384242425,-0.00452512313427148
"2331",-0.00337150692389383,0.0178809769758574,0.0369874796977447,0.0771099599205942,0.0532019139520531,0.00995775758636573,-0.00148670020059628,0.226174269842803,0.0997460447382478,0.00969580010694122,0.00525549107765883,0.0637952646994039,-0.0147475044650184,-0.000204857509300668,0.0504844511024064,-0.000266827001585907,-0.000266827001585907,-0.0867270785856468,0.00859133843924249,0.0086972168303267,0.0672068147854947,0.0278442778772436,0.0160182635912729,0.000866569302852903,0.0231942866273795,-0.00430102792947836,-0.100847482169209,-0.0211239366764665,-0.0144314883507069,0.0498876731018915,0.0164829369285839,-0.0148122513979127,0.00747465212456317,0.00221237535442933,0.00583705423264537,-0.00814854632354978,0.00270287938447919,-0.00454786981164043
"2332",-0.00339854815592485,0.0178985828074763,0.0369978766526367,0.0770848484280884,0.0531863341437648,0.00998142216462418,-0.00149877479820771,0.226107925234209,0.0997042006003003,0.00970675307748749,0.00526739797628518,0.0637742265302969,-0.0147452693455813,-0.000207095739479363,0.0504661058161226,-0.000257783520664834,-0.000257783520664834,-0.0866734146475062,0.00861447621974968,0.00868955174652626,0.0673430577882347,0.027856680203943,0.0160246993363744,0.000867110510829239,0.0231922437858818,-0.00430726261582988,-0.100745124098527,-0.02114671513503,-0.014398303059752,0.0499034539443505,0.0164727094240629,-0.014812132481499,0.00746816898052853,0.00220472236457759,0.00583409461081374,-0.00813945743476831,0.00270798953100617,-0.00457153099299927
"2333",-0.00342563923091108,0.0179162261645884,0.0370088648469314,0.0770610667190693,0.0531706074417304,0.0100052470811622,-0.00150965432368608,0.226043510168966,0.0996634322978755,0.00971741297133176,0.0052788006177702,0.0637533197885476,-0.0147438143830083,-0.000209140040513368,0.0504485411572203,-0.000248717308266776,-0.000248717308266776,-0.0866208200145108,0.00863787932151949,0.00868199318218938,0.0674786352224287,0.0278677925475769,0.0160310247284271,0.000867690996481746,0.023191128141708,-0.00431429820596558,-0.100642217450372,-0.0211688307942708,-0.0143658526283449,0.0499187624845556,0.0164626157841909,-0.0148116327262805,0.0074610992251667,0.00219785934593934,0.00583121210647702,-0.00813008279732537,0.00271310844947993,-0.0045949679152774
"2334",-0.00345250689190523,0.0179338551527147,0.0370189187141565,0.0770360589260602,0.0531547199311031,0.0100295700989764,-0.00152079502591848,0.225977610763583,0.0996217829756908,0.00972812618480617,0.0052899321272145,0.0637318165636917,-0.0147417950585903,-0.000210601059114787,0.0504302611533113,-0.000239791235471002,-0.000239791235471002,-0.0865671287245098,0.00866040260279067,0.00867516533872712,0.0676137267737492,0.0278800870267748,0.0160372677395081,0.00086821452627359,0.0231892724633891,-0.00432003225871854,-0.100541311804944,-0.0211913138092434,-0.0143329921078891,0.0499348754728635,0.0164523351354451,-0.0148114410222055,0.00745435466395585,0.00218992451699443,0.00582717746738499,-0.00812081129845235,0.00271766200327366,-0.0046180641851247
"2335",-0.00347778969618499,0.0179522070002767,0.0370279647502132,0.0770083620624287,0.0531349934955346,0.0100512447122825,-0.0015310411706177,0.225904856158728,0.0995784716998368,0.00973968522247156,0.00530008655716304,0.06370738506082,-0.0147376397128854,-0.000213428548534779,0.0504099453317758,-0.000230553183344741,-0.000230553183344741,-0.0865139552299133,0.00868342983077824,0.00866966924005049,0.0677497442246318,0.0278949376628204,0.0160418348865853,0.000868478358210466,0.0231884300043873,-0.00432478075213787,-0.100444829002673,-0.0212128324760257,-0.0142986993468571,0.0499511764515169,0.0164417369308032,-0.0148108438012896,0.00744662691977752,0.00218287780183557,0.00582323039300705,-0.00811212481238335,0.00272205397072844,-0.00464161384054102
"2336",-0.00350406214549233,0.0179714958022591,0.0370370361279123,0.0769817208139908,0.0531165913912276,0.010074352276506,-0.0015424367315677,0.22583463054012,0.0995360023524297,0.00975114029110257,0.00531054861458736,0.0636838814349847,-0.0147333338425532,-0.000216141780222829,0.0503903535642025,-0.000221283471059548,-0.000221283471059548,-0.0864617663685006,0.00870659153963583,0.00866366063605708,0.0678885696173755,0.0279095180301645,0.0160466327157008,0.00086881437370071,0.023187453280783,-0.00432987871316267,-0.100345849430431,-0.0212351951811014,-0.0142656991178614,0.0499656441807374,0.0164323224525853,-0.0148101978930997,0.0074393227509588,0.00217579696449331,0.00582022043108163,-0.00810311023861864,0.00272773578083132,-0.00466509179319925
"2337",-0.00353103900800376,0.0179906393114804,0.037046894456874,0.0769545860989974,0.0530984713804505,0.0100977645457185,-0.00155386463309061,0.225763372980713,0.0994924496437099,0.00976230745739108,0.005321445140439,0.063660597638892,-0.0147297964950103,-0.000218170970510713,0.0503710165179158,-0.000212016185437391,-0.000212016185437391,-0.0864080739573268,0.00872977464779033,0.00865780676806535,0.0680292434684971,0.0279237158193175,0.0160516578664476,0.000869286065062294,0.0231861812084996,-0.00433499680672349,-0.100242813076918,-0.0212574047117584,-0.014232083118806,0.0499800907665185,0.0164217489829421,-0.0148091778359135,0.00743292720753507,0.0021682518991658,0.00581640395941432,-0.00809345811735793,0.00273319701193275,-0.00468907629003837
"2338",-0.0035591204121591,0.0180104784106982,0.0370569993523687,0.0769270494943819,0.0530801799453916,0.0101223475144384,-0.00156418426906299,0.225691081173784,0.0994476532042339,0.00977360285239198,0.00533297940488276,0.0636364804368473,-0.0147263122660767,-0.000219725591632177,0.0503508325246428,-0.000202488226444656,-0.000202488226444656,-0.086352960528766,0.00875343093478364,0.00865284787658794,0.0681739193102947,0.0279391725042613,0.0160567268931927,0.00086982099573331,0.0231838821435734,-0.004340768508493,-0.100136902568641,-0.0212801185864259,-0.0141977926674854,0.049994628002729,0.0164108568817808,-0.0148089428561927,0.0074270311535756,0.00215935480312177,0.00581336729221829,-0.00808321298653509,0.00273887898961871,-0.00471379008566214
"2339",-0.00358674746044012,0.0180308044994191,0.0370664492186561,0.0768994259563166,0.0530609383721652,0.0101473331908226,-0.00157585916622423,0.225617579593972,0.0994027078828471,0.00978495358183625,0.00534471156010487,0.0636124482930411,-0.0147219064520877,-0.000221799041944079,0.0503311177136019,-0.000193068545784971,-0.000193068545784971,-0.0862971634330851,0.00877659422084982,0.00864721985847386,0.0683212332496236,0.027955637483417,0.0160610598833229,0.000870328379419494,0.0231816363226839,-0.00434568498466328,-0.100028726053471,-0.0213032794213395,-0.014162757234937,0.0500089673615502,0.0164001760065886,-0.014807678624971,0.00742162931473881,0.00215092092276105,0.00580909255912307,-0.00807260974052275,0.00274473074847268,-0.00473988329259525
