"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"2134",0.00174659946300339,0.0107506999885512,0.0294082065196801,0.102419561936567,0.0661608843746044,0.0169878606344767,-0.00370193085509162,0.256152812186442,0.0798219435817536,0.00607449433354586,-0.00540114634231602,0.0342622686541498,-0.0326922584764004,-0.00530849349701253,0.0591657774564587,0.00363814682030972,0.00363814682030972,-0.122004410149672,0.0217246344640369,-0.0137134104835156,0.178941791697309,-0.00217348047217783,-0.0190337965825214,-0.00805236297718146,0.0121193684612901,0.0275773753904957,-0.265359739960438,0.00306253278934763,-0.0809859514467565,0.0245443255825801,0.00944838126375253,-0.0359056302077874,0.0137413824935585,0.00736449764273146,0.00285873138737402,-0.0119021818142906,-0.00707290558346134,0.0154274411551168
"2135",0.00176447977788886,0.0108003748239889,0.0295775308547918,0.102478625178694,0.0662409552381188,0.0171117132258681,-0.00381283288917415,0.25672449524079,0.0799451254196927,0.00610255554067641,-0.00521993563545117,0.0345077776742555,-0.0327080056658471,-0.00546272047986212,0.0591466756388575,0.00355242062309403,0.00355242062309403,-0.119738249701741,0.0217288471251879,-0.0138221176923736,0.178784814572224,-0.00212121018474234,-0.0191716521742291,-0.00792446895195811,0.0120245112732435,0.0274119517936317,-0.264823881987466,0.00298845118537799,-0.0806168118755497,0.022935243732741,0.00928314369192021,-0.0359616836835436,0.0144088855598383,0.00726447333177679,0.00341460805354075,-0.0115412857712168,-0.00659065021390139,0.0153583181239386
"2136",0.00175304093934609,0.0107727799352007,0.0296148675205075,0.10258850939551,0.0663205965689507,0.0171215102899674,-0.00385382191950173,0.256857274416478,0.0800318297301279,0.00605747072358344,-0.00518522051815343,0.0345757290326781,-0.0327203335801249,-0.00549729110441652,0.0592100045133296,0.00353645231213909,0.00353645231213909,-0.11877240227508,0.0217556135799589,-0.0138576208877182,0.179050342669945,-0.00205535455377237,-0.0192283186099521,-0.00779357014205791,0.0119288960153672,0.027324923919415,-0.264989995147165,0.00291496987316076,-0.0803045113307867,0.0228112386544545,0.00920795348440045,-0.0359506414049915,0.0144283763457381,0.00719175006570082,0.00341489725322889,-0.0115747512929694,-0.00656273883738589,0.0153758223071915
"2137",0.00177534464492031,0.0107003809084801,0.0294954160111892,0.102597743267629,0.0662755370418556,0.0169984670706106,-0.00378321469630383,0.256440542690236,0.079998505658116,0.00601451536905339,-0.00531155296596797,0.034403589486242,-0.0327074289406427,-0.0053676187926328,0.0592386227521309,0.00361197134869768,0.00361197134869768,-0.12033963532869,0.0217302682243162,-0.0137868744077855,0.179482778521482,-0.0020334803093747,-0.0191345314491085,-0.00787712518467991,0.0120105900062661,0.027451226487392,-0.265296764839299,0.00295645961746147,-0.080527762282213,0.0241845052257785,0.00932505817556414,-0.0359130871266478,0.0138965497501355,0.00727284308925592,0.00293636754054656,-0.0118517603511502,-0.00694787881209697,0.0154639393521404
"2138",0.00181512940232886,0.010692445358494,0.0294967122801144,0.102565889687549,0.0662369581141001,0.0169704788771652,-0.00376458130186362,0.256391268031598,0.0799894134708661,0.00603487619589412,-0.00531177705568217,0.0343880529291177,-0.0326883033026812,-0.00534857205700942,0.0592052353113852,0.00362890444898315,0.00362890444898315,-0.12080479762407,0.0216831889635088,-0.0137763972119455,0.179569741267214,-0.00202023371236591,-0.0191123271739242,-0.00795956313317616,0.0120846715068667,0.0275041135344131,-0.265017859829101,0.00299305486453559,-0.0807071064638973,0.0242750728380289,0.00936548146415283,-0.0359341332475721,0.0139127810918049,0.00732319565170661,0.00291757175153751,-0.0118092469233418,-0.00695544122885498,0.0154741753333882
"2139",0.00185038356980583,0.0106400508859289,0.0293889328207408,0.102466720896189,0.0661216584261127,0.0168292901858165,-0.00364515819414367,0.255872620419893,0.0798641291199439,0.00605395233039123,-0.00545218417525455,0.0341847003991087,-0.0326219806916051,-0.00521616643797451,0.0591784842124805,0.00372146558422225,0.00372146558422225,-0.12331192997565,0.0216091520036484,-0.0136734133661198,0.179879466052298,-0.0020260272875785,-0.0189710693971633,-0.00818122982090058,0.0122725960759171,0.0277037495039036,-0.26497187600459,0.00310652721290091,-0.0813164817179808,0.0255576299819188,0.00955033505365553,-0.0359346308706955,0.0134404419999654,0.00747495568670138,0.00245660042002511,-0.0120312285941545,-0.00732852716497709,0.0155253943157463
"2140",0.00188280992962283,0.0106820097615236,0.0294962549915469,0.102400048443354,0.0661010873177921,0.0168710824054184,-0.00365693685016258,0.256071930970349,0.0798494146188696,0.00612412828882285,-0.00537498499823081,0.0342868894417779,-0.0325779075734432,-0.00528942702415138,0.0591180500884775,0.00369613494242485,0.00369613494242485,-0.123057532576732,0.0215553082708454,-0.0137069150792996,0.179758056018153,-0.00201060532304857,-0.0189910484125608,-0.00824919861876961,0.0123348169541375,0.0276912864670013,-0.264321700172191,0.00313874877218376,-0.0815043228785669,0.0246837623034743,0.00952912049836071,-0.0360075749820912,0.0138347116543678,0.00750007614458831,0.00274615584840781,-0.0117877929355954,-0.00707512280996816,0.0154508172977316
"2141",0.00187731524417542,0.0106978296206276,0.0295907714848959,0.10240905249388,0.0661373622457899,0.0169034653646902,-0.00367822631245757,0.256248250159748,0.0798653347387583,0.00614925634764947,-0.00532131349127846,0.034383949684391,-0.0325415730761447,-0.00536025270897905,0.0591282475532479,0.00367206967483922,0.00367206967483922,-0.122491658368957,0.021546662914932,-0.0137445242338494,0.179831492266939,-0.00196611449086554,-0.0190237960123796,-0.00821298285534503,0.0123183363149615,0.0276318925533074,-0.264061500633774,0.00312245053683368,-0.0814948991129399,0.0240502619748489,0.00947209522327095,-0.0360493340459821,0.01407368365807,0.00747616202504268,0.00290810024861296,-0.0116806874044921,-0.00691277533036827,0.0153922669626851
"2142",0.00186255730453019,0.0107070221788265,0.0296862252804399,0.102470731404582,0.0662106360997414,0.0169510592392066,-0.00373205655258775,0.256515542243412,0.0799300744752071,0.00614784117860419,-0.00525270816812936,0.0345095845438833,-0.0325315779272634,-0.00544250770652647,0.0591615190435096,0.00363313061175288,0.00363313061175288,-0.1213225088242,0.0215738974748451,-0.0138019153559184,0.17992752198957,-0.00190834224137521,-0.0190875601023895,-0.00809866965906002,0.0122460363285269,0.0275265760545,-0.263932670435856,0.00306764881985028,-0.0812773670190747,0.0233329332001262,0.00936869517327769,-0.0360758507939583,0.0143268892542479,0.00741256844150537,0.00310488550363697,-0.01157169095295,-0.00671895922302464,0.0153454785628308
"2143",0.00185553997441657,0.0106662698458452,0.0296555147312929,0.10250522640321,0.0662196885532667,0.0168980296691456,-0.00371504409833243,0.256369416501386,0.0799315523777314,0.00612011069933981,-0.00530736773172708,0.0344574169754435,-0.0325134204883496,-0.00540188943426617,0.0592016014687047,0.00366249726081773,0.00366249726081773,-0.12175172648551,0.0215909564191433,-0.013781818225305,0.180243385859724,-0.00186723019112656,-0.0190572863813008,-0.00808478265752624,0.0122587137112178,0.0275502334055133,-0.264114710150674,0.00306559115620501,-0.0813155163483385,0.0238328960385462,0.00938668887508968,-0.0360632072755736,0.0141035550304317,0.00743082512700098,0.00289339488786034,-0.0117064004066066,-0.00686733500045532,0.015369290596398
"2144",0.00187300070694599,0.0106319195374788,0.0296011065254074,0.10247711654176,0.0661720816245883,0.0168235714501045,-0.00366983198816281,0.256129847258608,0.0798877327929694,0.00611924586115639,-0.00537896653830184,0.0343615542792302,-0.0324811921106487,-0.00533166806163794,0.0591972582095091,0.00371003133483545,0.00371003133483545,-0.122862915833501,0.0215768395481623,-0.013736420534462,0.180482047426901,-0.00185158542998217,-0.0189918365133552,-0.00817236029258384,0.0123493254131445,0.0276400751924719,-0.264105196227142,0.003113233257711,-0.0815737259716793,0.0244783222865298,0.00946211042307647,-0.036062297106024,0.0138581034869868,0.00750440832432123,0.00265805484628385,-0.0118185338334177,-0.0070465191614573,0.0153972311371359
"2145",0.00187838625093173,0.0106738859846818,0.0297366908528568,0.102510759368315,0.0662325160222789,0.0169163698243003,-0.00374894861606342,0.256546158251445,0.0799678350016503,0.00614784965506497,-0.00524770741645643,0.0345505401644454,-0.0324789798750626,-0.00545155155568241,0.0591841452724284,0.00364993527894951,0.00364993527894951,-0.121230784959265,0.021595120122592,-0.01381968622094,0.180390246629874,-0.00180522845435156,-0.0190895624125253,-0.00808014588605801,0.0122867215189279,0.0275167540257849,-0.263674054644665,0.00306244135812388,-0.0813364863076992,0.0232220221036782,0.00933610012561252,-0.0361123980601974,0.0143694009155336,0.00743594664758046,0.00307628597225683,-0.0115479653419856,-0.00667753613970685,0.0153308196582482
"2146",0.00186893453571613,0.0106378933986029,0.0297197660006355,0.102554564826814,0.0662527069204984,0.0168756160227391,-0.00373789463958534,0.256436851049523,0.079980218491091,0.00612073382115982,-0.00528423288790895,0.0345208838113654,-0.0324620913586759,-0.00542579126580197,0.0592273134277419,0.00367485533319848,0.00367485533319848,-0.121446443979387,0.0216176820658098,-0.013808179557977,0.180701518559058,-0.00175938006095888,-0.0190754731100856,-0.0080510698109691,0.0122800973818016,0.0275217922959658,-0.263854340748327,0.00304969040621695,-0.0813251034887194,0.0236047265349975,0.00934233901335605,-0.0361012566548454,0.014195589609193,0.0074373771931092,0.00290184266536606,-0.011669192822507,-0.00679496523533555,0.0153532022143822
"2147",0.00187006293504188,0.0106444505044488,0.0297973285320063,0.102616874720939,0.0663105861910956,0.0169234240186624,-0.00379880108453491,0.25669111115146,0.0800598857536081,0.00611475254151275,-0.00520767480411826,0.0346370686108171,-0.0324700813439838,-0.00549198442863764,0.0592422347482022,0.00364129362065904,0.00364129362065904,-0.120248981401339,0.0216412936814943,-0.0138627481301359,0.18077093249006,-0.00170858836465369,-0.0191457021116689,-0.00795169450338638,0.0122158476353067,0.0274287126882214,-0.26370969652662,0.00299692720002027,-0.0810789458247993,0.0229478901862724,0.00924703701687092,-0.0361191776016422,0.0144564848505603,0.00737863273457802,0.00311378789650882,-0.0115400091133003,-0.00659432229144292,0.0153309534074638
"2148",0.0018730596417354,0.010608554732584,0.0297768094128163,0.102668306011155,0.0663303418633223,0.0168863285814369,-0.00379807238166364,0.256623000442115,0.0800891315153637,0.0060829610493189,-0.00523168965078039,0.0346153202805949,-0.0324692469406021,-0.00546573934339422,0.0592780996773346,0.00366102439164387,0.00366102439164387,-0.120317156857387,0.0216516850852743,-0.0138593527615364,0.181043357661355,-0.00166642302351947,-0.019140180264777,-0.00792156591712528,0.0122059935142509,0.0274313095644855,-0.263854688084851,0.00297915300825693,-0.0810165985033988,0.0233146328157485,0.00924739035103929,-0.0361053561098775,0.0143005048946743,0.0073766236623866,0.00296583932459872,-0.0116383987791913,-0.00669860157087613,0.0153660833662031
"2149",0.00190445268092411,0.0105366191184398,0.0296354541731887,0.102609495205766,0.0662281801141146,0.0167337338454468,-0.0036906123993317,0.256071686136859,0.0799926569942753,0.00607128880874817,-0.00538961619100009,0.0343885034407938,-0.0324264592882818,-0.0053068279057961,0.0592734821551405,0.00375991515243607,0.00375991515243607,-0.12273049642951,0.0215971658494491,-0.0137555300700635,0.18143008360989,-0.00166576761401179,-0.0190006765693178,-0.00810461589392691,0.0123687403250842,0.0276251247348245,-0.264021029889262,0.00307447890346135,-0.0815105440401424,0.0248651691469549,0.00942599846202361,-0.0360794106597265,0.0137139496169836,0.0075166575641972,0.00242561340270538,-0.0119256252675445,-0.00713723886442682,0.0154463915702503
"2150",0.00194314770752135,0.0105527449913369,0.0296760143288993,0.102535055610409,0.0661751263863052,0.016730673605663,-0.00367595145183492,0.256081767265623,0.0799574151087784,0.00612570950567863,-0.00536503778497187,0.0344074266337467,-0.0323876633234253,-0.00531837399155679,0.059213745591255,0.00376512685329974,0.00376512685329974,-0.123142567184154,0.0215274560652697,-0.0137540499776275,0.181395781590069,-0.00165831402436535,-0.0189820147229652,-0.00821271472976092,0.012463759830768,0.0276694882441296,-0.263532401576744,0.0031270534522693,-0.0817850870825159,0.024556859845122,0.00945715397968939,-0.0361255739631293,0.0138934227567762,0.00757621432714742,0.00253566296951936,-0.0117881320708122,-0.00703400283500213,0.0154135101011505
"2151",0.00850947889291679,0.0108820864415052,0.0132261683319317,0.0623621661175697,0.0575460204742741,0.000991130465191751,0.00808580649616433,0.205326201527985,0.0725417751181736,0.00645100167392257,-0.0164058541314423,0.0445148654398712,-0.0427942428367896,-0.00450736806861265,0.043781152541283,-0.00307246003912751,-0.00307246003912751,-0.0457532803014452,0.00896973751402618,-0.0191041140228556,0.0471137866337181,-0.0107131571332379,-0.00558441933147111,0.00158710848581307,0.0146323868626354,0.0189401220692372,-0.0758631556709126,0.0102188868457451,-0.0481676194656957,0.0433717002941084,0.0141505402794201,-0.0175185544535355,0.00626637545553469,0.00842297658127929,-0.0120660640569929,-0.00578871368798272,-0.0156787329000022,0.0073034768364486
"2152",0.00661421971353358,0.011727580419958,0.00989157689160532,0.0590095332339526,0.0557884597512939,0.000348817995875503,0.0111300297323039,0.191353658129722,0.069623455114064,0.0103038149750428,-0.0144455186341345,0.0438212823016366,-0.0427455933309093,-0.00585976721217757,0.0372731712371111,-0.00240748213901588,-0.00240748213901588,-0.0532746128027913,0.0131686702169487,-0.0195172021480022,0.0528280278372822,-0.0102065300847,-0.00400250918443802,0.00137893979253968,0.0173780398402433,0.0212167558029556,-0.0759375974271291,0.0109144781446907,-0.0518369848061526,0.0339709929812923,0.0140946207856791,-0.0222368480064464,0.0137619716246906,0.010558741389194,-0.00720138118488889,-0.00135755307523899,-0.0133590373479111,0.00986990954524859
"2153",0.00162400573696619,0.0135655403497039,0.0169899224597662,0.076118269155925,0.0630594773633715,0.00486341316691436,0.007337945195188,0.221987835809694,0.0779089840260684,0.0133080353385223,-0.0100053915223961,0.0432487400096281,-0.039777214640983,-0.0081703220704497,0.0429110619523436,-0.000199800290742181,-0.000199800290742181,-0.0861820687815702,0.0211415531275828,-0.0192404603261138,0.0968290402650117,-0.00922978804243634,-0.00834800656625698,-0.00133999707429634,0.018749365643089,0.0260260800594749,-0.137974491162801,0.00946649692446915,-0.0665346594832873,0.0223364787112169,0.0117259081322116,-0.0311394445755411,0.0212963265143526,0.0119752485673259,0.00274152960509739,-0.000648499780745884,-0.00885027361685739,0.0141721401597281
"2154",-0.000647145001288382,0.0135584767119807,0.025359921055668,0.0908645558928759,0.0671660115697463,0.00989428077950343,0.0021236788638356,0.247427001574488,0.0826568847641516,0.0117043855052274,-0.00558839018833107,0.0426513323304406,-0.0371839743064386,-0.00914355606565535,0.051182647133691,0.00148018814289638,0.00148018814289638,-0.100217419296423,0.0241183014437827,-0.0182904209036648,0.133574475821,-0.00674082792348848,-0.0119913772620461,-0.00342028346796029,0.0171222918727542,0.0261933019747984,-0.193444769836885,0.00668500896100642,-0.0748432870625474,0.0131296124881666,0.00858641655386279,-0.0356658475304324,0.0229233014011429,0.0106341429330041,0.00793672808839803,-0.00326970154699733,-0.00564185736797396,0.0147907177880656
"2155",-0.00107587408970236,0.012804412906086,0.0292420795686112,0.0979729997506866,0.0678887487847274,0.0128507394510292,-0.00113769450388724,0.256403723209448,0.0831667282432543,0.0096592009732777,-0.0038864878259949,0.0402469881372465,-0.0351689778187486,-0.00840960392753196,0.0561940884051707,0.00268390827513332,0.00268390827513332,-0.110540467928035,0.0242230437249081,-0.0166464212367722,0.155563019579627,-0.00469663694504124,-0.0140466824487584,-0.00500729624623697,0.0156312590052405,0.025811397696429,-0.2272645564497,0.00480800445693607,-0.0783675748793708,0.0146716566660667,0.00721225946448846,-0.0368160930764855,0.0199135887528725,0.00939246974618604,0.0071629962390786,-0.00691711651578907,-0.0056341018796345,0.0146365428036613
"2156",-0.000753603200142384,0.0121784298983211,0.0305104262244289,0.100665110851653,0.0675375876232199,0.0143447723437444,-0.00271412402637649,0.25855242583369,0.0825227397661739,0.00846110027980764,-0.00348521801825428,0.0382869283652987,-0.0340145462676318,-0.00746534485733308,0.0583877124834837,0.00332373822184308,0.00332373822184308,-0.116878835262379,0.0235068266389187,-0.0154397002599163,0.16630513667134,-0.00351767858801199,-0.0152381360699801,-0.00616422511655703,0.0148509351721067,0.0257671659743576,-0.243443003633146,0.00398337728088676,-0.0799919505721497,0.0174898037892135,0.00699475228010814,-0.0369166972578378,0.0175420070609416,0.008776118028839,0.0056283222741618,-0.00908186658171055,-0.00608979624320799,0.0144973062193818
"2157",-0.000319320934967454,0.0118039027484937,0.0309059425849515,0.101697989825224,0.0671892631083351,0.0151948022650027,-0.00348806270173525,0.259118808406191,0.0819421865471222,0.00787519408538688,-0.00341546683034675,0.0372283499585091,-0.0334263360734578,-0.00687284218601253,0.0592740597052683,0.0035775782284166,0.0035775782284166,-0.119028200679556,0.0228093369341924,-0.014808884385684,0.171458591434318,-0.00285113541893672,-0.0161003563998381,-0.00683336644597516,0.014353416801755,0.0258122204503826,-0.250832089658848,0.00362031446306446,-0.0806081584532465,0.018476366504498,0.00709963635205904,-0.0368708438758344,0.016621532935501,0.00843040989913678,0.00482447558337399,-0.0100007373047877,-0.00617409833317078,0.0144120064761967
"2158",4.78521238511178e-05,0.0115718872827,0.0310148026294411,0.102196533571253,0.0670386754947038,0.0157363315574999,-0.00391131055836356,0.259397419620788,0.0816089881470558,0.0075514403140272,-0.00343708008074166,0.0367470437937584,-0.0331513372108425,-0.00657410102393011,0.0596579887045986,0.00363268803677556,0.00363268803677556,-0.118401538528342,0.0223338747287912,-0.0145425721726249,0.17418640981672,-0.00242569447732618,-0.0168011459646139,-0.00708103756085025,0.0138948690681341,0.0258241188324304,-0.254532314230154,0.00339559334474646,-0.0805267967190967,0.0183593702117986,0.00723239813295857,-0.0368130204651197,0.016445702444827,0.00814573751763497,0.00452350739119667,-0.0103505988550531,-0.00603703003926648,0.014384189282401
"2159",0.000357078801241056,0.0113648791508984,0.0309028712375403,0.10248307416154,0.0669702630968054,0.0160125035479985,-0.00409290928811169,0.259253676276532,0.081395620393971,0.00730785738377393,-0.00362026098831272,0.0363834926227538,-0.0330233433257001,-0.00633190879926154,0.0598468498957903,0.00366173634865318,0.00366173634865318,-0.117994476161639,0.0220420828602148,-0.0143904936142477,0.176039976357859,-0.00214032393082243,-0.0173010888195504,-0.0071763779612017,0.0135315173837253,0.0259372639179945,-0.256898505767551,0.00326173683707199,-0.0803452382218242,0.0189914767642674,0.00746141695226408,-0.0367183159030233,0.0161049757564187,0.00795432045623495,0.00408336248603408,-0.0106899960094115,-0.00614764076589884,0.0144644918122856
"2160",0.000647709665792362,0.011169715891395,0.0306556670398057,0.102600598974244,0.0668702786027133,0.0160924410738749,-0.0040980550635351,0.258726747703677,0.0811959686915251,0.00712125313430875,-0.0039224727354252,0.0359871995569308,-0.0329428130922411,-0.00607075464825996,0.0599070877434127,0.00372036358597297,0.00372036358597297,-0.119006876250857,0.0218341476420539,-0.0142472647364591,0.17742589315797,-0.00196457844761299,-0.0175994005972796,-0.00733128695120354,0.0133445269070863,0.0261995585699945,-0.25845755646922,0.00323354865630334,-0.0804678513599771,0.0205134347700762,0.00780653777259969,-0.0366092463955672,0.0155109597962029,0.00789580709578427,0.00345470226816379,-0.0110602169762274,-0.00650686201600006,0.0146166227294894
"2161",0.000919729356053,0.0110063317858762,0.0303823250620416,0.102569917538656,0.06671267695453,0.016065494092612,-0.00399464589362741,0.25801627689011,0.0809669821496631,0.00700609982587194,-0.00425493172295843,0.0355832807925659,-0.0328541003714465,-0.00581999705649244,0.0598681497827371,0.00380071206422902,0.00380071206422902,-0.121186120414589,0.021649834720123,-0.0140956895755408,0.178421510836679,-0.00186903970894422,-0.0177474506466862,-0.00759373092412595,0.0133244694909327,0.0265539710277917,-0.259292720921248,0.00329568224529571,-0.0809667922637865,0.0222737792010755,0.00821196333267917,-0.0365218993159822,0.0148845516775568,0.0079459571438008,0.00281417960398045,-0.011369944805262,-0.00693393150565798,0.0147701985776037
"2162",-0.0126569481119456,0.00492418522377159,-0.00257958816857262,0.0458688556646449,0.0266099166816042,5.55016596353769e-05,-0.00408021194427921,-0.0532264813511095,0.0081220737249062,-0.0031236639946315,-0.00482098507441369,-0.0313429452036113,0.0216760016246089,0.0104931919233414,0.0406326069055395,0.0155941479980679,0.0155941479980679,-0.419782920625915,0.00595625844683401,0.00277886743939835,0.0882500041252957,-0.0185967714500641,-0.0250745433208714,0.00118968804778929,0.0155730584919405,0.0146147437112011,-0.124530247103172,-0.00337203403806714,-0.0429410850928184,0.414362395366277,0.0102032489313592,-0.00776344528476034,-0.218885183138876,-0.00597692943575145,-0.225063340847457,-0.210997043636649,-0.212754631199681,0.0085198930985414
"2163",0.00594946915404419,0.00897083769779025,0.0308926009019445,0.0968278099702889,0.0649281732519476,0.0149237777222412,-0.00662125709606238,0.273964054949747,0.0800510152888883,0.0110228510776074,-0.00725719596829628,0.0383457666511094,-0.0331047273902427,-0.00168025697876676,0.0583409235645696,0.00673011714372687,0.00673011714372687,-0.284891697021882,0.0195816435855555,-0.0124120719278036,0.174177618219879,-0.00194333648717057,-0.011223756246767,-0.01306886230307,0.0193321246447632,0.0311721070188966,-0.254448281271106,0.00442874830511929,-0.157151703122338,0.0104092126237307,0.00746485372926313,-0.0360441470941111,0.0315942246938082,0.00818894975540309,0.0223149515622039,0.00719136665775991,0.0178623269056141,0.0187034507552154
"2164",0.00329286604323584,0.0107656932207435,0.0306519017203768,0.0990548753140558,0.0667091959408434,0.0171042081804944,-0.00491706634355301,0.274754341988336,0.081153563248174,0.0102446271247452,-0.00616773405338469,0.0396038439266353,-0.0331331871107175,-0.00504843125198903,0.0586891272108442,0.00294574835446381,0.00294574835446381,-0.191598368780944,0.0210127075731767,-0.0132802797243834,0.178506077507277,-0.00161148725001333,-0.0155983734094788,-0.0114726313154384,0.0154900117874319,0.0273634506076438,-0.258231755760945,0.0031356296223966,-0.123057864860245,-0.0257883628031242,0.00837691407131726,-0.0368439593091523,0.0345733137867723,0.00769459102943832,0.0231849529862691,0.00203879215546693,0.00965895209652961,0.0164634580128414
"2165",0.00191894653414218,0.0107538529235682,0.030639170097778,0.100545312446681,0.0668232066803624,0.0173850987633622,-0.00452414550864732,0.268020049584474,0.0811099291434535,0.00899925072428657,-0.00608847425522597,0.0380607967571064,-0.032912528409416,-0.00591956960737295,0.0592120735435398,0.00174399363830968,0.00174399363830968,-0.155930417767157,0.0213254580185752,-0.0136408555975636,0.179583106009031,-0.00186578559183479,-0.0175214743190089,-0.00944597448209788,0.0136886246611129,0.0260807758627886,-0.260446282142335,0.00333981111505712,-0.105094098382277,-0.0173245496250396,0.00844445923304562,-0.0369651530019123,0.028436970319487,0.00765091714383241,0.0162907166375181,-0.00284435235702139,0.00299495873053723,0.0151363917061928
"2166",0.00140452903953145,0.0106048277278189,0.0304741498323916,0.101252683131276,0.0667547452488074,0.0171682353887702,-0.00436103847427205,0.263287320571687,0.080925339370548,0.00801110925220948,-0.00619250200485855,0.0367307110901836,-0.0328436788645408,-0.0059973977401324,0.0594110737380556,0.0015237717785509,0.0015237717785509,-0.141768318577018,0.0213699139264536,-0.0137753809335107,0.180340697995661,-0.00194131924614727,-0.0182010019822131,-0.00843906224187733,0.0131085104450515,0.0260212948655539,-0.262269212694776,0.00348464192463849,-0.0961238663011233,-0.00551663694208496,0.00862119874406277,-0.0367756060641556,0.0236018250186789,0.00769640287223624,0.0112162389717864,-0.00591794136492662,-0.000925575813169653,0.014702680802777
"2167",0.00126222792963818,0.0105588856414271,0.0304049655511515,0.101615041717123,0.0667224043831683,0.0170049632752744,-0.0042961114068113,0.260798400840507,0.0808144242936632,0.00739768868631979,-0.00611833733652876,0.0360184709633488,-0.0328624670174367,-0.00598990496874563,0.0594166397383355,0.00156397272421804,0.00156397272421804,-0.134049597052127,0.0213529475202612,-0.0138863949906802,0.180610037668311,-0.00188827837233854,-0.0185244580375626,-0.00796887775874769,0.0128784476688183,0.0261759336977011,-0.263020391041548,0.00348181227349481,-0.0911229992798563,0.00231253801912034,0.00872562528265582,-0.0365909695036906,0.0209316007860386,0.00768796433479265,0.00842397775483555,-0.00754781885358062,-0.00287941358359488,0.0145615219754653
"2168",0.00748426458003266,0.0123705795587996,0.0150145751485513,0.0707696745524917,0.0591071792604775,0.00521238370153346,0.00597192662024727,0.214548256177218,0.0727926256459278,0.00770940128964858,-0.01464934857563,0.0431957926593605,-0.0423112001218803,-0.00612507553724264,0.0455870428304948,-0.00238166683952377,-0.00238166683952377,-0.0699868930440631,0.0127866262220515,-0.0175507671964591,0.0876976221477561,-0.00795379273247636,-0.00839404058719424,-0.000845542117844462,0.015777214264536,0.022477320713148,-0.130744363165096,0.00868560106325689,-0.0631675256192988,0.0289758475610109,0.0139778716551663,-0.0242098733471493,0.0143368795376288,0.00823835395873331,-0.00703394528859356,-0.00437139732894043,-0.0110343834920813,0.00957210262273578
"2169",0.00255388409710816,0.0129656224630164,0.0215655594945488,0.0871700677624373,0.0655267553062724,0.00968548193348254,0.00261867301511101,0.240201166493543,0.0800899968395024,0.0106341405429192,-0.0100321051724986,0.0411966572956443,-0.0385757807082482,-0.0073918665024985,0.050304373642857,-0.000275769310831854,-0.000275769310831854,-0.103583516665139,0.0201998110021687,-0.0172020327779222,0.133111297374095,-0.00662713901719418,-0.0131239847437148,-0.00377908118564499,0.016481746619739,0.0270445969783985,-0.193340906569478,0.0073308502965943,-0.0768098189449302,0.017914436380709,0.0114551123085433,-0.0328530604133743,0.0208882068679731,0.00986339348161644,0.00243872279172688,-0.00409490194741986,-0.00709138064888712,0.0143136432996374
"2170",0.000870969219137262,0.0122416846642563,0.0264204204228517,0.0958455450286402,0.0671185895076953,0.0127561154023095,-0.000559529240040548,0.251944064722479,0.0818557698536658,0.00941818289231748,-0.00708309840470262,0.0390863286013909,-0.035841867918719,-0.00725169015361266,0.0548722760088338,0.00110374381308047,0.00110374381308047,-0.11712182658916,0.0221939393722485,-0.0163278950581967,0.157867698223785,-0.00445812439928429,-0.0154891446740496,-0.00564554209718108,0.0151804125730214,0.027475739372265,-0.229450611510911,0.0055923272311041,-0.0819353624373578,0.0150315067085116,0.0097290866582416,-0.0356730047934867,0.0203150158321313,0.00940790342378971,0.00527515409383628,-0.00639573113770135,-0.00590268129790859,0.015057613865088
"2171",0.000507258848799512,0.0116934981589587,0.02904566856409,0.0995891733879837,0.0672591880032821,0.0145892402177649,-0.00252606581683626,0.256598608518011,0.0818363297895594,0.00825927695442797,-0.00556816598969701,0.0376868620967671,-0.0343284274004639,-0.00702940982785619,0.0573401434141157,0.00178295631758059,0.00178295631758059,-0.119627575955711,0.0222860780106571,-0.0154959985489619,0.16922743831924,-0.00308553034418102,-0.0168100468070003,-0.00646979074954996,0.0140940907878811,0.0268791674582804,-0.2464733779681,0.00436687870680624,-0.0829281453618049,0.013785969716044,0.0087019307090789,-0.0363472330656257,0.0194026357992875,0.00857132376628163,0.00589087617358968,-0.00789808159656115,-0.00514913572076959,0.0148138813916276
"2172",0.000557752624928681,0.0112928417892939,0.0300576708330659,0.101152913361607,0.067127114866519,0.015435340809772,-0.00343528954967975,0.257839074191996,0.0814813985902835,0.00752167950538345,-0.00506296873230187,0.0366811733094415,-0.0335966306956349,-0.00666298428025669,0.0585502295504993,0.00221974613127307,0.00221974613127307,-0.120794799536706,0.021991266283039,-0.0148833345582325,0.174802992436302,-0.00232562426762399,-0.0174875160212883,-0.00688758559589455,0.013503645316955,0.0265505209368734,-0.254852407390484,0.0037276937872237,-0.0829213102675254,0.0151810176896414,0.00836013925420304,-0.0363728001132643,0.0181129686220945,0.00805604586008725,0.00522545281225988,-0.00910317088166694,-0.00524980512960771,0.0146551648413681
